Id da partida,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa,Gols time contra,Gols totais,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence,Odd Empate,Odd Visitante Vence,Placar Exato,Odd Placar Exato,Data das odds
1769619,Euro,2025-05-29,21:29,Turquia,Dinamarca,1,0,1,2.87,2.55,2.87,2.55,2.55,3.25,2.87,1-0,9.00,29-05-2025 18:55
1769625,Euro,2025-05-29,21:32,Países Baixos,Albânia,2,2,4,2.25,3.25,2.25,3.25,2.25,3.40,3.25,2-2,8.50,29-05-2025 18:55
1769633,Euro,2025-05-29,21:35,Bélgica,Dinamarca,1,2,3,2.40,3.00,3.00,2.40,2.40,3.40,3.00,1-2,7.50,29-05-2025 18:55
1769640,Euro,2025-05-29,21:38,França,Portugal,0,2,2,3.00,2.30,3.00,2.30,2.30,3.50,3.00,0-2,7.00,29-05-2025 18:55
1769647,Euro,2025-05-29,21:41,Ucrânia,Hungria,1,2,3,2.55,2.80,2.80,2.55,2.55,3.30,2.80,1-2,8.50,29-05-2025 18:55
1769654,Euro,2025-05-29,21:44,Espanha,Alemanha,1,0,1,2.70,2.50,2.70,2.50,2.50,3.60,2.70,1-0,6.50,29-05-2025 18:55
1769660,Euro,2025-05-29,21:47,Ucrânia,Albânia,2,0,2,3.00,2.50,3.00,2.50,2.50,3.20,3.00,2-0,10.00,29-05-2025 18:55
1769668,Euro,2025-05-29,21:50,Geórgia,Hungria,2,0,2,2.55,2.80,2.55,2.80,2.80,3.30,2.55,2-0,8.50,29-05-2025 18:55
1769675,Euro,2025-05-29,21:53,Alemanha,Sérvia,2,2,4,2.20,3.30,2.20,3.30,2.20,3.40,3.30,2-2,8.00,29-05-2025 18:55
1769682,Euro,2025-05-29,21:56,República Tcheca,Geórgia,3,4,7,2.20,3.50,2.20,3.50,2.20,3.25,3.50,3-4,10.00,29-05-2025 18:55
1769689,Euro,2025-05-29,21:59,Áustria,Portugal,2,2,4,2.70,2.60,2.70,2.60,2.70,3.40,2.60,2-2,7.50,29-05-2025 18:55
1769416,Euro,2025-05-29,20:02,Eslovênia,Bélgica,0,1,1,2.55,2.80,2.55,2.80,2.80,3.30,2.55,0-1,8.50,29-05-2025 18:55
1769423,Euro,2025-05-29,20:05,Alemanha,Croácia,1,1,2,3.10,2.25,3.10,2.25,2.25,3.50,3.10,1-1,7.00,29-05-2025 18:55
1769430,Euro,2025-05-29,20:08,Albânia,Geórgia,2,0,2,3.40,2.25,3.40,2.25,2.25,3.20,3.40,2-0,10.00,29-05-2025 18:55
1769437,Euro,2025-05-29,20:11,Croácia,Hungria,2,1,3,2.30,3.10,3.10,2.30,2.30,3.40,3.10,2-1,8.00,29-05-2025 18:55
1769443,Euro,2025-05-29,20:14,Dinamarca,Espanha,0,1,1,2.62,2.60,2.62,2.60,2.60,3.50,2.62,0-1,7.50,29-05-2025 18:55
1769451,Euro,2025-05-29,20:17,França,Bélgica,0,0,0,3.10,2.25,3.10,2.25,2.25,3.60,3.10,0-0,6.50,29-05-2025 18:55
1769458,Euro,2025-05-29,20:20,Itália,Países Baixos,0,1,1,2.90,2.37,2.90,2.37,2.37,3.50,2.90,0-1,7.00,29-05-2025 18:55
1769465,Euro,2025-05-29,20:23,Bélgica,Escócia,0,1,1,3.10,2.25,3.10,2.25,2.25,3.50,3.10,0-1,7.00,29-05-2025 18:55
1769472,Euro,2025-05-29,20:26,Alemanha,Dinamarca,1,0,1,3.20,2.25,3.20,2.25,2.25,3.40,3.20,1-0,7.50,29-05-2025 18:55
1769479,Euro,2025-05-29,20:29,França,Países Baixos,0,1,1,3.20,2.15,3.20,2.15,2.15,3.60,3.20,0-1,6.00,29-05-2025 18:55
1769486,Euro,2025-05-29,20:32,Ucrânia,Polônia,1,1,2,2.90,2.45,2.90,2.45,2.45,3.30,2.90,1-1,9.00,29-05-2025 18:55
1769493,Euro,2025-05-29,20:35,Países Baixos,Portugal,2,1,3,2.60,2.62,2.62,2.60,2.60,3.50,2.62,2-1,6.50,29-05-2025 18:55
1769500,Euro,2025-05-29,20:38,Bélgica,Sérvia,1,2,3,2.35,3.10,3.10,2.35,2.35,3.40,3.10,1-2,8.00,29-05-2025 18:55
1769506,Euro,2025-05-29,20:41,Geórgia,Alemanha,0,1,1,2.15,3.30,2.15,3.30,3.30,3.50,2.15,0-1,7.50,29-05-2025 18:55
1769514,Euro,2025-05-29,20:44,Croácia,Dinamarca,0,1,1,2.87,2.45,2.87,2.45,2.45,3.40,2.87,0-1,8.00,29-05-2025 18:55
1769521,Euro,2025-05-29,20:47,Itália,Turquia,1,1,2,3.10,2.35,3.10,2.35,2.35,3.30,3.10,1-1,9.00,29-05-2025 18:55
1769528,Euro,2025-05-29,20:50,Espanha,Suíça,2,2,4,2.25,3.10,2.25,3.10,2.25,3.60,3.10,2-2,6.50,29-05-2025 18:55
1769535,Euro,2025-05-29,20:53,Eslováquia,Áustria,0,3,3,2.80,2.50,2.50,2.80,2.80,3.40,2.50,0-3,8.00,29-05-2025 18:55
1769542,Euro,2025-05-29,20:56,República Tcheca,Hungria,4,1,5,2.50,3.00,2.50,3.00,2.50,3.20,3.00,4-1,10.00,29-05-2025 18:55
1769549,Euro,2025-05-29,20:59,Espanha,Sérvia,0,1,1,3.20,2.25,3.20,2.25,2.25,3.40,3.20,0-1,7.50,29-05-2025 18:55
1769276,Euro,2025-05-29,19:02,Suíça,Albânia,2,4,6,2.35,3.10,2.35,3.10,2.35,3.30,3.10,2-4,9.00,29-05-2025 18:55
1769283,Euro,2025-05-29,19:05,Ucrânia,França,2,1,3,3.10,2.25,2.25,3.10,3.10,3.50,2.25,2-1,7.00,29-05-2025 18:55
1769290,Euro,2025-05-29,19:08,Itália,Portugal,2,1,3,2.55,2.75,2.75,2.55,2.55,3.40,2.75,2-1,7.50,29-05-2025 18:55
1769297,Euro,2025-05-29,19:11,Eslováquia,Polônia,1,2,3,2.62,2.75,2.75,2.62,2.62,3.30,2.75,1-2,8.50,29-05-2025 18:55
1769304,Euro,2025-05-29,19:14,Itália,República Tcheca,1,2,3,2.25,3.30,3.30,2.25,2.25,3.25,3.30,1-2,9.00,29-05-2025 18:55
1769311,Euro,2025-05-29,19:17,Países Baixos,Alemanha,0,0,0,2.55,2.70,2.55,2.70,2.70,3.60,2.55,0-0,6.50,29-05-2025 18:55
1769318,Euro,2025-05-29,19:20,Eslovênia,Inglaterra,2,2,4,3.10,2.30,3.10,2.30,3.10,3.40,2.30,2-2,8.50,29-05-2025 18:55
1769325,Euro,2025-05-29,19:23,Escócia,Suíça,2,1,3,2.50,2.75,2.75,2.50,2.50,3.50,2.75,2-1,7.00,29-05-2025 18:55
1769332,Euro,2025-05-29,19:26,Croácia,Inglaterra,0,2,2,2.45,2.75,2.45,2.75,2.75,3.50,2.45,0-2,6.50,29-05-2025 18:55
1769338,Euro,2025-05-29,19:29,Espanha,Albânia,1,0,1,3.50,2.15,3.50,2.15,2.15,3.40,3.50,1-0,8.50,29-05-2025 18:55
1769343,Euro,2025-05-29,19:32,Portugal,Polônia,1,1,2,3.50,2.15,3.50,2.15,2.15,3.40,3.50,1-1,8.50,29-05-2025 18:55
1769353,Euro,2025-05-29,19:35,Itália,Croácia,2,1,3,2.37,3.00,3.00,2.37,2.37,3.40,3.00,2-1,7.50,29-05-2025 18:55
1769360,Euro,2025-05-29,19:38,Ucrânia,Inglaterra,1,1,2,2.25,3.10,2.25,3.10,3.10,3.50,2.25,1-1,7.00,29-05-2025 18:55
1769367,Euro,2025-05-29,19:41,Albânia,Eslováquia,1,1,2,3.25,2.30,3.25,2.30,2.30,3.25,3.25,1-1,10.00,29-05-2025 18:55
1769373,Euro,2025-05-29,19:44,Geórgia,Dinamarca,1,2,3,3.00,2.40,2.40,3.00,3.00,3.30,2.40,1-2,8.50,29-05-2025 18:55
1769381,Euro,2025-05-29,19:47,Eslovênia,Hungria,3,2,5,2.55,2.90,2.55,2.90,2.55,3.20,2.90,3-2,10.00,29-05-2025 18:55
1769388,Euro,2025-05-29,19:50,Ucrânia,Alemanha,2,1,3,3.00,2.35,2.35,3.00,3.00,3.50,2.35,2-1,7.00,29-05-2025 18:55
1769395,Euro,2025-05-29,19:53,França,Albânia,2,1,3,2.02,3.80,3.80,2.02,2.02,3.40,3.80,2-1,8.50,29-05-2025 18:55
1769402,Euro,2025-05-29,19:56,Bélgica,Espanha,0,0,0,2.70,2.50,2.70,2.50,2.50,3.60,2.70,0-0,6.50,29-05-2025 18:55
1769409,Euro,2025-05-29,19:59,Turquia,Polônia,3,0,3,2.35,3.20,3.20,2.35,2.35,3.20,3.20,3-0,10.00,29-05-2025 18:55
1769136,Euro,2025-05-29,18:02,Suíça,Áustria,1,3,4,2.45,2.80,2.45,2.80,2.45,3.50,2.80,1-3,7.50,29-05-2025 18:55
1769143,Euro,2025-05-29,18:05,Países Baixos,Eslováquia,2,2,4,2.10,3.40,2.10,3.40,2.10,3.60,3.40,2-2,7.00,29-05-2025 18:55
1769149,Euro,2025-05-29,18:08,Sérvia,Áustria,0,0,0,2.90,2.45,2.90,2.45,2.45,3.30,2.90,0-0,9.00,29-05-2025 18:55
1769157,Euro,2025-05-29,18:11,França,Turquia,1,1,2,3.40,2.15,3.40,2.15,2.15,3.50,3.40,1-1,8.00,29-05-2025 18:55
1769164,Euro,2025-05-29,18:14,Eslováquia,Hungria,1,2,3,2.70,2.62,2.62,2.70,2.70,3.30,2.62,1-2,8.50,29-05-2025 18:55
1769171,Euro,2025-05-29,18:17,França,Suíça,0,0,0,3.30,2.10,3.30,2.10,2.10,3.60,3.30,0-0,6.50,29-05-2025 18:55
1769179,Euro,2025-05-29,18:20,Croácia,Romênia,5,3,8,2.25,3.10,2.25,3.10,2.25,3.50,3.10,5-3,7.00,29-05-2025 18:55
1769185,Euro,2025-05-29,18:23,Polônia,Albânia,2,0,2,3.00,2.50,3.00,2.50,2.50,3.10,3.00,2-0,11.00,29-05-2025 18:55
1769192,Euro,2025-05-29,18:26,Croácia,Ucrânia,0,2,2,3.20,2.25,3.20,2.25,2.25,3.40,3.20,0-2,7.50,29-05-2025 18:55
1769199,Euro,2025-05-29,18:29,Áustria,República Tcheca,0,0,0,3.10,2.40,3.10,2.40,2.40,3.25,3.10,0-0,9.00,29-05-2025 18:55
1769206,Euro,2025-05-29,18:32,Turquia,Suíça,0,1,1,2.90,2.45,2.90,2.45,2.45,3.40,2.90,0-1,8.00,29-05-2025 18:55
1769213,Euro,2025-05-29,18:35,Alemanha,Espanha,4,1,5,2.37,2.87,2.37,2.87,2.37,3.60,2.87,4-1,6.50,29-05-2025 18:55
1769219,Euro,2025-05-29,18:38,Ucrânia,Eslováquia,4,0,4,2.30,3.10,2.30,3.10,2.30,3.40,3.10,4-0,8.00,29-05-2025 18:55
1769227,Euro,2025-05-29,18:41,Inglaterra,Itália,4,1,5,2.25,3.10,2.25,3.10,2.25,3.50,3.10,4-1,7.00,29-05-2025 18:55
1769234,Euro,2025-05-29,18:44,Ucrânia,Dinamarca,3,2,5,2.70,2.62,2.70,2.62,2.70,3.30,2.62,3-2,8.50,29-05-2025 18:55
1769241,Euro,2025-05-29,18:47,Eslovênia,Eslováquia,0,1,1,3.25,2.30,3.25,2.30,2.30,3.25,3.25,0-1,10.00,29-05-2025 18:55
1769249,Euro,2025-05-29,18:50,Áustria,Escócia,0,1,1,3.00,2.37,3.00,2.37,2.37,3.40,3.00,0-1,7.50,29-05-2025 18:55
1769255,Euro,2025-05-29,18:53,Hungria,Espanha,3,1,4,2.80,2.50,2.80,2.50,2.80,3.50,2.50,3-1,7.00,29-05-2025 18:55
1769262,Euro,2025-05-29,18:56,Polônia,Sérvia,0,1,1,2.75,2.70,2.75,2.70,2.70,3.20,2.75,0-1,10.00,29-05-2025 18:55
1769269,Euro,2025-05-29,18:59,Hungria,Áustria,1,1,2,2.80,2.55,2.80,2.55,2.55,3.30,2.80,1-1,8.50,29-05-2025 18:55
1768996,Euro,2025-05-29,17:02,Sérvia,França,1,2,3,2.90,2.45,2.45,2.90,2.90,3.40,2.45,1-2,7.50,29-05-2025 18:55
1769003,Euro,2025-05-29,17:05,Espanha,Eslovênia,1,0,1,3.50,2.15,3.50,2.15,2.15,3.40,3.50,1-0,8.50,29-05-2025 18:55
1769010,Euro,2025-05-29,17:08,Países Baixos,Geórgia,0,0,0,3.60,2.05,3.60,2.05,2.05,3.50,3.60,0-0,7.50,29-05-2025 18:55
1769017,Euro,2025-05-29,17:11,Escócia,Turquia,0,0,0,2.80,2.55,2.80,2.55,2.55,3.30,2.80,0-0,8.50,29-05-2025 18:55
1769024,Euro,2025-05-29,17:14,Espanha,Inglaterra,0,2,2,2.60,2.60,2.60,2.60,2.60,3.60,2.60,0-2,6.00,29-05-2025 18:55
1769031,Euro,2025-05-29,17:17,Polônia,Bélgica,0,0,0,2.50,2.80,2.50,2.80,2.80,3.40,2.50,0-0,8.00,29-05-2025 18:55
1769038,Euro,2025-05-29,17:20,Portugal,França,0,1,1,2.62,2.60,2.62,2.60,2.60,3.50,2.62,0-1,6.50,29-05-2025 18:55
1769045,Euro,2025-05-29,17:23,Hungria,Escócia,1,1,2,2.90,2.45,2.90,2.45,2.45,3.40,2.90,1-1,8.00,29-05-2025 18:55
1769052,Euro,2025-05-29,17:26,Geórgia,Países Baixos,0,3,3,3.00,2.35,2.35,3.00,3.00,3.50,2.35,0-3,7.00,29-05-2025 18:55
1769058,Euro,2025-05-29,17:29,Eslovênia,Espanha,2,1,3,2.90,2.45,2.45,2.90,2.90,3.30,2.45,2-1,8.50,29-05-2025 18:55
1769066,Euro,2025-05-29,17:32,Alemanha,Suíça,0,1,1,3.20,2.20,3.20,2.20,2.20,3.60,3.20,0-1,7.00,29-05-2025 18:55
1769073,Euro,2025-05-29,17:35,Espanha,Geórgia,0,2,2,3.80,1.95,3.80,1.95,1.95,3.60,3.80,0-2,7.50,29-05-2025 18:55
1769080,Euro,2025-05-29,17:38,República Tcheca,Bélgica,0,1,1,2.62,2.70,2.62,2.70,2.70,3.30,2.62,0-1,8.50,29-05-2025 18:55
1769087,Euro,2025-05-29,17:41,Sérvia,Inglaterra,2,1,3,2.90,2.45,2.45,2.90,2.90,3.40,2.45,2-1,7.50,29-05-2025 18:55
1769094,Euro,2025-05-29,17:44,Espanha,Hungria,1,3,4,2.20,3.25,2.20,3.25,2.20,3.50,3.25,1-3,7.50,29-05-2025 18:55
1769101,Euro,2025-05-29,17:47,Sérvia,Polônia,0,2,2,3.20,2.35,3.20,2.35,2.35,3.20,3.20,0-2,10.00,29-05-2025 18:55
1769108,Euro,2025-05-29,17:50,Inglaterra,Bélgica,1,1,2,3.10,2.25,3.10,2.25,2.25,3.60,3.10,1-1,6.50,29-05-2025 18:55
1769115,Euro,2025-05-29,17:53,Romênia,Escócia,1,0,1,2.75,2.50,2.75,2.50,2.50,3.50,2.75,1-0,7.00,29-05-2025 18:55
1769122,Euro,2025-05-29,17:56,Sérvia,Geórgia,5,1,6,2.10,3.60,2.10,3.60,2.10,3.30,3.60,5-1,9.00,29-05-2025 18:55
1769131,Euro,2025-05-29,17:59,Polônia,Alemanha,0,1,1,2.37,3.00,2.37,3.00,3.00,3.40,2.37,0-1,8.00,29-05-2025 18:55
1768856,Euro,2025-05-29,16:02,Croácia,Itália,3,0,3,2.55,2.75,2.75,2.55,2.55,3.40,2.75,3-0,7.50,29-05-2025 18:55
1768863,Euro,2025-05-29,16:05,Escócia,Países Baixos,2,1,3,2.60,2.62,2.62,2.60,2.60,3.50,2.62,2-1,6.50,29-05-2025 18:55
1768870,Euro,2025-05-29,16:08,Inglaterra,Eslováquia,1,1,2,4.00,1.90,4.00,1.90,1.90,3.60,4.00,1-1,7.00,29-05-2025 18:55
1768877,Euro,2025-05-29,16:11,Ucrânia,Países Baixos,2,2,4,2.70,2.55,2.70,2.55,2.70,3.50,2.55,2-2,7.00,29-05-2025 18:55
1768884,Euro,2025-05-29,16:14,Portugal,Espanha,1,0,1,2.80,2.45,2.80,2.45,2.45,3.50,2.80,1-0,6.50,29-05-2025 18:55
1768891,Euro,2025-05-29,16:17,República Tcheca,Inglaterra,0,1,1,2.37,3.00,2.37,3.00,3.00,3.40,2.37,0-1,8.00,29-05-2025 18:55
1768898,Euro,2025-05-29,16:20,Hungria,Polônia,2,2,4,2.40,3.10,2.40,3.10,2.40,3.25,3.10,2-2,9.00,29-05-2025 18:55
1768904,Euro,2025-05-29,16:23,Eslovênia,Croácia,0,0,0,2.62,2.75,2.62,2.75,2.75,3.25,2.62,0-0,9.00,29-05-2025 18:55
1768912,Euro,2025-05-29,16:26,Áustria,Albânia,0,0,0,3.20,2.35,3.20,2.35,2.35,3.20,3.20,0-0,10.00,29-05-2025 18:55
1768919,Euro,2025-05-29,16:29,Alemanha,República Tcheca,2,0,2,3.50,2.15,3.50,2.15,2.15,3.40,3.50,2-0,8.50,29-05-2025 18:55
1768926,Euro,2025-05-29,16:32,Portugal,Turquia,0,3,3,2.25,3.25,3.25,2.25,2.25,3.40,3.25,0-3,8.50,29-05-2025 18:55
1768933,Euro,2025-05-29,16:35,França,Croácia,2,1,3,2.20,3.20,3.20,2.20,2.20,3.60,3.20,2-1,7.00,29-05-2025 18:55
1768940,Euro,2025-05-29,16:38,Áustria,Itália,0,0,0,2.70,2.62,2.70,2.62,2.62,3.40,2.70,0-0,8.00,29-05-2025 18:55
1768947,Euro,2025-05-29,16:41,França,Hungria,1,1,2,3.50,2.07,3.50,2.07,2.07,3.50,3.50,1-1,7.50,29-05-2025 18:55
1768954,Euro,2025-05-29,16:44,Dinamarca,Inglaterra,1,1,2,2.50,2.80,2.50,2.80,2.80,3.50,2.50,1-1,7.50,29-05-2025 18:55
1768961,Euro,2025-05-29,16:47,Países Baixos,Ucrânia,0,3,3,2.25,3.10,3.10,2.25,2.25,3.50,3.10,0-3,7.00,29-05-2025 18:55
1768968,Euro,2025-05-29,16:50,Portugal,Romênia,3,0,3,2.10,3.40,3.40,2.10,2.10,3.60,3.40,3-0,7.00,29-05-2025 18:55
1768975,Euro,2025-05-29,16:53,Geórgia,França,1,2,3,3.40,2.10,2.10,3.40,3.40,3.50,2.10,1-2,7.00,29-05-2025 18:55
1768982,Euro,2025-05-29,16:56,República Tcheca,Escócia,0,0,0,2.90,2.45,2.90,2.45,2.45,3.30,2.90,0-0,8.50,29-05-2025 18:55
1768989,Euro,2025-05-29,16:59,Hungria,Suíça,2,1,3,2.50,2.75,2.75,2.50,2.50,3.40,2.75,2-1,7.50,29-05-2025 18:55
1769693,Copa,2025-05-29,22:01,Alemanha,Qatar,3,0,3,1.95,3.80,3.80,1.95,1.95,3.60,3.80,3-0,7.50,29-05-2025 18:56
1769701,Copa,2025-05-29,22:04,Marrocos,Bélgica,1,1,2,2.37,3.00,2.37,3.00,3.00,3.40,2.37,1-1,8.00,29-05-2025 18:56
1769707,Copa,2025-05-29,22:07,Costa Rica,Espanha,1,0,1,2.10,3.40,2.10,3.40,3.40,3.60,2.10,1-0,6.50,29-05-2025 18:56
1769715,Copa,2025-05-29,22:10,Inglaterra,Marrocos,1,0,1,3.80,1.95,3.80,1.95,1.95,3.60,3.80,1-0,7.50,29-05-2025 18:56
1769721,Copa,2025-05-29,22:13,Arábia Saudita,Argentina,1,1,2,2.05,3.50,2.05,3.50,3.50,3.60,2.05,1-1,7.00,29-05-2025 18:56
1769729,Copa,2025-05-29,22:16,Qatar,Irã,0,1,1,3.10,2.25,3.10,2.25,2.25,3.50,3.10,0-1,7.00,29-05-2025 18:56
1769735,Copa,2025-05-29,22:19,Polônia,Inglaterra,0,2,2,2.35,3.00,2.35,3.00,3.00,3.50,2.35,0-2,7.00,29-05-2025 18:56
1769743,Copa,2025-05-29,22:22,Austrália,Qatar,0,1,1,2.87,2.40,2.87,2.40,2.40,3.50,2.87,0-1,7.00,29-05-2025 18:56
1769749,Copa,2025-05-29,22:25,Uruguai,Coreia do Sul,1,1,2,3.50,2.10,3.50,2.10,2.10,3.50,3.50,1-1,7.50,29-05-2025 18:56
1769757,Copa,2025-05-29,22:28,México,Inglaterra,0,2,2,2.35,3.00,2.35,3.00,3.00,3.50,2.35,0-2,7.00,29-05-2025 18:56
1769765,Copa,2025-05-29,22:31,Dinamarca,Brasil,3,3,6,2.87,2.37,2.87,2.37,2.87,3.60,2.37,3-3,6.50,29-05-2025 18:56
1769771,Copa,2025-05-29,22:34,Países Baixos,EUA,2,1,3,2.25,3.30,3.30,2.25,2.25,3.25,3.30,2-1,9.00,29-05-2025 18:56
1769777,Copa,2025-05-29,22:37,Argentina,França,0,1,1,2.70,2.55,2.70,2.55,2.55,3.50,2.70,0-1,7.00,29-05-2025 18:56
1769784,Copa,2025-05-29,22:40,Portugal,Brasil,0,1,1,2.45,2.75,2.45,2.75,2.75,3.60,2.45,0-1,6.00,29-05-2025 18:56
1769793,Copa,2025-05-29,22:43,Gana,Bélgica,1,2,3,3.10,2.30,2.30,3.10,3.10,3.40,2.30,1-2,7.50,29-05-2025 18:56
1769798,Copa,2025-05-29,22:46,México,Austrália,0,2,2,3.30,2.15,3.30,2.15,2.15,3.50,3.30,0-2,7.00,29-05-2025 18:56
1769805,Copa,2025-05-29,22:49,Tunísia,Equador,1,2,3,2.70,2.60,2.60,2.70,2.70,3.40,2.60,1-2,7.50,29-05-2025 18:56
1769814,Copa,2025-05-29,22:52,Sérvia,País de Gales,0,0,0,3.40,2.25,3.40,2.25,2.25,3.20,3.40,0-0,10.00,29-05-2025 18:56
1769819,Copa,2025-05-29,22:55,Senegal,Marrocos,0,0,0,3.30,2.25,3.30,2.25,2.25,3.30,3.30,0-0,9.00,29-05-2025 18:56
1769557,Copa,2025-05-29,21:01,Costa Rica,Inglaterra,1,3,4,3.50,2.05,3.50,2.05,3.50,3.60,2.05,1-3,7.00,29-05-2025 18:56
1769562,Copa,2025-05-29,21:04,Espanha,México,2,0,2,3.40,2.10,3.40,2.10,2.10,3.60,3.40,2-0,7.00,29-05-2025 18:56
1769567,Copa,2025-05-29,21:07,Marrocos,Brasil,2,0,2,2.15,3.30,2.15,3.30,3.30,3.60,2.15,2-0,7.00,29-05-2025 18:56
1769576,Copa,2025-05-29,21:10,Canadá,Qatar,1,1,2,2.90,2.45,2.90,2.45,2.45,3.40,2.90,1-1,8.00,29-05-2025 18:56
1769583,Copa,2025-05-29,21:13,Bélgica,Irã,1,1,2,4.20,1.85,4.20,1.85,1.85,3.60,4.20,1-1,7.50,29-05-2025 18:56
1769588,Copa,2025-05-29,21:16,Brasil,Portugal,1,2,3,2.15,3.20,3.20,2.15,2.15,3.60,3.20,1-2,6.00,29-05-2025 18:56
1769595,Copa,2025-05-29,21:19,França,Espanha,4,0,4,2.37,2.87,2.37,2.87,2.37,3.60,2.87,4-0,6.50,29-05-2025 18:56
1769604,Copa,2025-05-29,21:22,Arábia Saudita,Polônia,1,2,3,3.00,2.35,2.35,3.00,3.00,3.50,2.35,1-2,7.00,29-05-2025 18:56
