Id da partida,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa,Gols time contra,Gols totais,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence,Odd Empate,Odd Visitante Vence,Placar Exato,Odd Placar Exato,Data das odds
1767183,Euro,2025-05-29,4:05,Dinamarca,Países Baixos,2,2,4,2.45,2.87,2.45,2.87,2.45,3.50,2.87,2-2,7.50,29-05-2025 01:49
1767190,Euro,2025-05-29,4:08,França,Ucrânia,2,1,3,2.02,3.60,3.60,2.02,2.02,3.60,3.60,2-1,7.00,29-05-2025 01:49
1767196,Euro,2025-05-29,4:11,Sérvia,Alemanha,1,0,1,2.50,2.80,2.50,2.80,2.80,3.40,2.50,1-0,8.00,29-05-2025 01:49
1767204,Euro,2025-05-29,4:14,Croácia,República Tcheca,1,1,2,3.10,2.35,3.10,2.35,2.35,3.30,3.10,1-1,9.00,29-05-2025 01:49
1767211,Euro,2025-05-29,4:17,Espanha,Países Baixos,2,2,4,2.30,3.00,2.30,3.00,2.30,3.60,3.00,2-2,6.00,29-05-2025 01:49
1767217,Euro,2025-05-29,4:20,Itália,Inglaterra,2,1,3,2.70,2.55,2.55,2.70,2.70,3.50,2.55,2-1,7.00,29-05-2025 01:49
1767225,Euro,2025-05-29,4:23,Polônia,Sérvia,1,2,3,2.70,2.75,2.75,2.70,2.70,3.20,2.75,1-2,10.00,29-05-2025 01:49
1767232,Euro,2025-05-29,4:26,França,Albânia,0,3,3,2.02,3.80,3.80,2.02,2.02,3.40,3.80,0-3,8.50,29-05-2025 01:49
1767238,Euro,2025-05-29,4:29,Romênia,Itália,1,0,1,2.50,2.80,2.50,2.80,2.80,3.50,2.50,1-0,7.50,29-05-2025 01:49
1767246,Euro,2025-05-29,4:32,Alemanha,Espanha,0,0,0,2.87,2.37,2.87,2.37,2.37,3.60,2.87,0-0,6.50,29-05-2025 01:49
1767253,Euro,2025-05-29,4:35,Turquia,Eslovênia,3,1,4,2.35,3.25,2.35,3.25,2.35,3.10,3.25,3-1,11.00,29-05-2025 01:49
1767260,Euro,2025-05-29,4:38,Países Baixos,Albânia,0,1,1,3.25,2.25,3.25,2.25,2.25,3.40,3.25,0-1,8.50,29-05-2025 01:49
1767267,Euro,2025-05-29,4:41,Espanha,Croácia,1,2,3,2.30,3.00,3.00,2.30,2.30,3.50,3.00,1-2,7.00,29-05-2025 01:49
1767274,Euro,2025-05-29,4:44,Portugal,Albânia,2,0,2,3.60,2.15,3.60,2.15,2.15,3.30,3.60,2-0,9.00,29-05-2025 01:49
1767281,Euro,2025-05-29,4:47,Bélgica,Eslováquia,3,1,4,2.05,3.60,2.05,3.60,2.05,3.50,3.60,3-1,7.50,29-05-2025 01:49
1767288,Euro,2025-05-29,4:50,Itália,Romênia,2,2,4,2.15,3.30,2.15,3.30,2.15,3.50,3.30,2-2,7.50,29-05-2025 01:49
1767295,Euro,2025-05-29,4:53,Ucrânia,Países Baixos,2,2,4,2.70,2.55,2.70,2.55,2.70,3.50,2.55,2-2,7.00,29-05-2025 01:49
1767302,Euro,2025-05-29,4:56,Geórgia,Espanha,2,1,3,3.20,2.20,2.20,3.20,3.20,3.50,2.20,2-1,7.00,29-05-2025 01:49
1767309,Euro,2025-05-29,4:59,Países Baixos,Suíça,1,0,1,2.87,2.35,2.87,2.35,2.35,3.60,2.87,1-0,6.50,29-05-2025 01:49
1767036,Euro,2025-05-29,3:02,França,Bélgica,4,0,4,2.25,3.10,2.25,3.10,2.25,3.60,3.10,4-0,6.50,29-05-2025 01:49
1767043,Euro,2025-05-29,3:05,República Tcheca,Inglaterra,0,0,0,2.37,3.00,2.37,3.00,3.00,3.40,2.37,0-0,8.00,29-05-2025 01:49
1767050,Euro,2025-05-29,3:08,Turquia,Croácia,4,1,5,2.55,2.80,2.55,2.80,2.55,3.30,2.80,4-1,8.50,29-05-2025 01:49
1767057,Euro,2025-05-29,3:11,Geórgia,Ucrânia,1,1,2,2.62,2.70,2.62,2.70,2.70,3.30,2.62,1-1,8.50,29-05-2025 01:49
1767063,Euro,2025-05-29,3:14,França,Turquia,1,0,1,3.40,2.15,3.40,2.15,2.15,3.50,3.40,1-0,8.00,29-05-2025 01:49
1767071,Euro,2025-05-29,3:17,Inglaterra,República Tcheca,0,0,0,3.60,2.07,3.60,2.07,2.07,3.40,3.60,0-0,8.00,29-05-2025 01:49
1767078,Euro,2025-05-29,3:20,Romênia,Albânia,1,0,1,2.90,2.50,2.90,2.50,2.50,3.30,2.90,1-0,9.00,29-05-2025 01:49
1767085,Euro,2025-05-29,3:23,Inglaterra,Eslováquia,1,2,3,1.90,4.00,4.00,1.90,1.90,3.60,4.00,1-2,7.00,29-05-2025 01:49
1767095,Euro,2025-05-29,3:26,Suíça,Turquia,1,0,1,2.87,2.45,2.87,2.45,2.45,3.40,2.87,1-0,8.00,29-05-2025 01:49
1767099,Euro,2025-05-29,3:29,Hungria,Eslováquia,0,0,0,3.25,2.25,3.25,2.25,2.25,3.40,3.25,0-0,8.50,29-05-2025 01:49
1767106,Euro,2025-05-29,3:32,Alemanha,República Tcheca,1,2,3,2.15,3.50,3.50,2.15,2.15,3.40,3.50,1-2,8.50,29-05-2025 01:49
1767113,Euro,2025-05-29,3:35,Hungria,Países Baixos,3,0,3,2.60,2.70,2.70,2.60,2.60,3.50,2.70,3-0,7.00,29-05-2025 01:49
1767120,Euro,2025-05-29,3:38,Turquia,Escócia,1,2,3,2.37,3.00,3.00,2.37,2.37,3.30,3.00,1-2,8.50,29-05-2025 01:49
1767127,Euro,2025-05-29,3:41,Albânia,Sérvia,1,0,1,2.80,2.70,2.80,2.70,2.70,3.10,2.80,1-0,11.00,29-05-2025 01:49
1767133,Euro,2025-05-29,3:44,Itália,Países Baixos,3,2,5,2.37,2.90,2.37,2.90,2.37,3.50,2.90,3-2,7.00,29-05-2025 01:49
1767141,Euro,2025-05-29,3:47,Polônia,Geórgia,2,0,2,3.30,2.25,3.30,2.25,2.25,3.30,3.30,2-0,9.00,29-05-2025 01:49
1767148,Euro,2025-05-29,3:50,Dinamarca,Inglaterra,2,1,3,2.80,2.50,2.50,2.80,2.80,3.50,2.50,2-1,7.50,29-05-2025 01:49
1767155,Euro,2025-05-29,3:53,Suíça,Sérvia,3,1,4,2.45,2.87,2.45,2.87,2.45,3.40,2.87,3-1,8.00,29-05-2025 01:49
1767162,Euro,2025-05-29,3:56,Ucrânia,República Tcheca,1,1,2,2.87,2.55,2.87,2.55,2.55,3.25,2.87,1-1,9.00,29-05-2025 01:49
1767169,Euro,2025-05-29,3:59,Romênia,Bélgica,2,0,2,2.45,2.75,2.45,2.75,2.75,3.50,2.45,2-0,6.50,29-05-2025 01:49
1766896,Euro,2025-05-29,2:02,Polônia,Turquia,1,0,1,2.75,2.70,2.75,2.70,2.70,3.20,2.75,1-0,10.00,29-05-2025 01:49
1766903,Euro,2025-05-29,2:05,Alemanha,Romênia,2,1,3,2.05,3.50,3.50,2.05,2.05,3.60,3.50,2-1,6.50,29-05-2025 01:49
1766910,Euro,2025-05-29,2:08,Croácia,Polônia,2,1,3,2.25,3.25,3.25,2.25,2.25,3.40,3.25,2-1,8.50,29-05-2025 01:49
1766916,Euro,2025-05-29,2:11,Eslováquia,Hungria,0,0,0,2.62,2.70,2.62,2.70,2.70,3.30,2.62,0-0,8.50,29-05-2025 01:49
1766923,Euro,2025-05-29,2:14,Eslovênia,Ucrânia,1,1,2,3.00,2.45,3.00,2.45,2.45,3.20,3.00,1-1,10.00,29-05-2025 01:49
1766931,Euro,2025-05-29,2:17,Itália,Turquia,1,0,1,3.10,2.35,3.10,2.35,2.35,3.30,3.10,1-0,9.00,29-05-2025 01:49
1766938,Euro,2025-05-29,2:20,Inglaterra,Croácia,0,1,1,3.20,2.20,3.20,2.20,2.20,3.60,3.20,0-1,7.00,29-05-2025 01:49
1766945,Euro,2025-05-29,2:23,Sérvia,Turquia,2,3,5,2.50,3.00,2.50,3.00,2.50,3.20,3.00,2-3,10.00,29-05-2025 01:49
1766952,Euro,2025-05-29,2:26,Croácia,Áustria,1,2,3,2.37,3.00,3.00,2.37,2.37,3.40,3.00,1-2,7.50,29-05-2025 01:49
1766959,Euro,2025-05-29,2:29,Hungria,Escócia,1,1,2,2.90,2.45,2.90,2.45,2.45,3.40,2.90,1-1,8.00,29-05-2025 01:49
1766966,Euro,2025-05-29,2:32,Eslovênia,Países Baixos,2,1,3,2.70,2.62,2.62,2.70,2.70,3.30,2.62,2-1,8.50,29-05-2025 01:49
1766973,Euro,2025-05-29,2:35,Ucrânia,Albânia,1,0,1,3.00,2.50,3.00,2.50,2.50,3.20,3.00,1-0,10.00,29-05-2025 01:49
1766980,Euro,2025-05-29,2:38,Espanha,Bélgica,3,3,6,2.37,2.87,2.37,2.87,2.37,3.60,2.87,3-3,6.50,29-05-2025 01:49
1766987,Euro,2025-05-29,2:41,Geórgia,Polônia,0,0,0,2.62,2.75,2.62,2.75,2.75,3.25,2.62,0-0,9.00,29-05-2025 01:49
1766994,Euro,2025-05-29,2:44,República Tcheca,Eslovênia,0,1,1,3.20,2.45,3.20,2.45,2.45,3.10,3.20,0-1,11.00,29-05-2025 01:49
1767001,Euro,2025-05-29,2:47,Hungria,Croácia,1,2,3,2.62,2.70,2.70,2.62,2.62,3.40,2.70,1-2,8.00,29-05-2025 01:49
1767007,Euro,2025-05-29,2:50,Albânia,Portugal,2,2,4,2.90,2.50,2.90,2.50,2.90,3.25,2.50,2-2,9.00,29-05-2025 01:49
1767015,Euro,2025-05-29,2:53,Hungria,Suíça,0,1,1,2.75,2.50,2.75,2.50,2.50,3.40,2.75,0-1,7.50,29-05-2025 01:49
1767022,Euro,2025-05-29,2:56,Sérvia,Escócia,3,2,5,2.37,3.00,2.37,3.00,2.37,3.30,3.00,3-2,8.50,29-05-2025 01:49
1767029,Euro,2025-05-29,2:59,Portugal,Eslovênia,1,1,2,3.60,2.15,3.60,2.15,2.15,3.30,3.60,1-1,9.00,29-05-2025 01:49
1766756,Euro,2025-05-29,1:02,Dinamarca,Geórgia,4,0,4,2.05,3.75,2.05,3.75,2.05,3.40,3.75,4-0,9.00,29-05-2025 01:49
1766763,Euro,2025-05-29,1:05,Países Baixos,Inglaterra,1,2,3,2.75,2.45,2.45,2.75,2.75,3.60,2.45,1-2,6.00,29-05-2025 01:49
1766770,Euro,2025-05-29,1:08,Polônia,Albânia,2,0,2,3.00,2.50,3.00,2.50,2.50,3.10,3.00,2-0,11.00,29-05-2025 01:49
1766777,Euro,2025-05-29,1:11,Croácia,Portugal,2,0,2,2.62,2.62,2.62,2.62,2.62,3.50,2.62,2-0,7.50,29-05-2025 01:49
1766784,Euro,2025-05-29,1:14,Geórgia,Albânia,0,2,2,2.70,2.75,2.70,2.75,2.75,3.20,2.70,0-2,10.00,29-05-2025 01:49
1766791,Euro,2025-05-29,1:17,Alemanha,França,3,0,3,2.50,2.70,2.70,2.50,2.50,3.60,2.70,3-0,6.50,29-05-2025 01:49
1766798,Euro,2025-05-29,1:20,Eslováquia,Turquia,0,3,3,2.80,2.55,2.55,2.80,2.80,3.30,2.55,0-3,8.50,29-05-2025 01:49
1766805,Euro,2025-05-29,1:23,Áustria,Alemanha,0,1,1,2.50,2.80,2.50,2.80,2.80,3.50,2.50,0-1,7.50,29-05-2025 01:49
1766812,Euro,2025-05-29,1:26,Geórgia,Eslovênia,0,0,0,2.70,2.75,2.70,2.75,2.75,3.20,2.70,0-0,10.00,29-05-2025 01:49
1766819,Euro,2025-05-29,1:29,Turquia,Alemanha,0,1,1,2.50,2.80,2.50,2.80,2.80,3.40,2.50,0-1,8.00,29-05-2025 01:49
1766826,Euro,2025-05-29,1:32,Albânia,Dinamarca,3,1,4,2.75,2.70,2.75,2.70,2.75,3.20,2.70,3-1,10.00,29-05-2025 01:49
1766833,Euro,2025-05-29,1:35,Países Baixos,Eslovênia,2,1,3,2.25,3.25,3.25,2.25,2.25,3.40,3.25,2-1,8.50,29-05-2025 01:49
1766841,Euro,2025-05-29,1:38,França,Geórgia,2,1,3,1.86,4.20,4.20,1.86,1.86,3.60,4.20,2-1,7.50,29-05-2025 01:49
1766847,Euro,2025-05-29,1:41,Itália,Eslováquia,2,0,2,3.60,2.05,3.60,2.05,2.05,3.50,3.60,2-0,8.00,29-05-2025 01:49
1766853,Euro,2025-05-29,1:44,Geórgia,Hungria,0,1,1,2.55,2.80,2.55,2.80,2.80,3.30,2.55,0-1,8.50,29-05-2025 01:49
1766861,Euro,2025-05-29,1:47,Albânia,Escócia,1,1,2,2.87,2.55,2.87,2.55,2.55,3.25,2.87,1-1,9.00,29-05-2025 01:49
1766868,Euro,2025-05-29,1:50,Áustria,República Tcheca,1,1,2,3.10,2.40,3.10,2.40,2.40,3.25,3.10,1-1,9.00,29-05-2025 01:49
1766876,Euro,2025-05-29,1:53,Suíça,Eslovênia,0,2,2,3.10,2.35,3.10,2.35,2.35,3.30,3.10,0-2,9.00,29-05-2025 01:49
1766882,Euro,2025-05-29,1:56,Países Baixos,Áustria,4,0,4,2.37,2.90,2.37,2.90,2.37,3.50,2.90,4-0,7.00,29-05-2025 01:49
1766889,Euro,2025-05-29,1:59,República Tcheca,França,0,0,0,2.37,3.00,2.37,3.00,3.00,3.40,2.37,0-0,8.00,29-05-2025 01:49
1766617,Euro,2025-05-29,0:02,Sérvia,Eslováquia,1,0,1,3.40,2.20,3.40,2.20,2.20,3.30,3.40,1-0,9.00,29-05-2025 01:49
1766623,Euro,2025-05-29,0:05,Romênia,França,1,2,3,3.00,2.25,2.25,3.00,3.00,3.60,2.25,1-2,6.50,29-05-2025 01:49
1766630,Euro,2025-05-29,0:08,Turquia,Sérvia,1,0,1,3.00,2.50,3.00,2.50,2.50,3.20,3.00,1-0,10.00,29-05-2025 01:49
1766638,Euro,2025-05-29,0:11,Itália,Áustria,4,2,6,2.30,3.10,2.30,3.10,2.30,3.40,3.10,4-2,8.00,29-05-2025 01:49
1766644,Euro,2025-05-29,0:14,Geórgia,Romênia,1,1,2,2.60,2.70,2.60,2.70,2.70,3.40,2.60,1-1,7.50,29-05-2025 01:49
1766651,Euro,2025-05-29,0:17,Portugal,Eslováquia,2,0,2,3.75,2.00,3.75,2.00,2.00,3.50,3.75,2-0,7.50,29-05-2025 01:49
1766657,Euro,2025-05-29,0:20,Alemanha,Sérvia,3,3,6,2.20,3.30,2.20,3.30,2.20,3.40,3.30,3-3,8.00,29-05-2025 01:49
1766664,Euro,2025-05-29,0:23,Escócia,Itália,2,1,3,2.70,2.60,2.60,2.70,2.70,3.40,2.60,2-1,7.50,29-05-2025 01:49
1766672,Euro,2025-05-29,0:26,Espanha,Alemanha,1,3,4,2.50,2.70,2.50,2.70,2.50,3.60,2.70,1-3,6.50,29-05-2025 01:49
1766679,Euro,2025-05-29,0:29,Inglaterra,Hungria,1,1,2,3.50,2.07,3.50,2.07,2.07,3.50,3.50,1-1,7.50,29-05-2025 01:49
1766686,Euro,2025-05-29,0:32,Espanha,Suíça,3,1,4,2.25,3.10,2.25,3.10,2.25,3.60,3.10,3-1,6.50,29-05-2025 01:49
1766693,Euro,2025-05-29,0:35,Geórgia,Croácia,0,0,0,2.37,3.00,2.37,3.00,3.00,3.40,2.37,0-0,8.00,29-05-2025 01:49
1766700,Euro,2025-05-29,0:38,Eslováquia,Alemanha,0,1,1,2.20,3.20,2.20,3.20,3.20,3.50,2.20,0-1,7.00,29-05-2025 01:49
1766707,Euro,2025-05-29,0:41,Hungria,Sérvia,0,0,0,2.87,2.55,2.87,2.55,2.55,3.25,2.87,0-0,9.00,29-05-2025 01:49
1766714,Euro,2025-05-29,0:44,Inglaterra,Portugal,0,0,0,3.00,2.30,3.00,2.30,2.30,3.50,3.00,0-0,7.00,29-05-2025 01:49
1766721,Euro,2025-05-29,0:47,Croácia,Itália,0,0,0,2.75,2.55,2.75,2.55,2.55,3.40,2.75,0-0,7.50,29-05-2025 01:49
1766728,Euro,2025-05-29,0:50,Suíça,França,0,4,4,2.87,2.37,2.87,2.37,2.87,3.60,2.37,0-4,6.50,29-05-2025 01:49
1766735,Euro,2025-05-29,0:53,Turquia,Áustria,3,1,4,2.45,2.90,2.45,2.90,2.45,3.30,2.90,3-1,9.00,29-05-2025 01:49
1766742,Euro,2025-05-29,0:56,Dinamarca,Sérvia,1,0,1,3.10,2.40,3.10,2.40,2.40,3.25,3.10,1-0,9.00,29-05-2025 01:49
1766749,Euro,2025-05-29,0:59,Ucrânia,Escócia,1,0,1,2.75,2.50,2.75,2.50,2.50,3.40,2.75,1-0,7.50,29-05-2025 01:49
1766479,Euro,2025-05-29,23:02,Suíça,Portugal,2,1,3,2.70,2.55,2.55,2.70,2.70,3.50,2.55,2-1,7.00,29-05-2025 01:49
1766485,Euro,2025-05-29,23:05,Bélgica,República Tcheca,1,2,3,2.25,3.25,3.25,2.25,2.25,3.40,3.25,1-2,8.50,29-05-2025 01:49
1766493,Euro,2025-05-29,23:08,Suíça,Alemanha,3,2,5,2.75,2.45,2.75,2.45,2.75,3.50,2.45,3-2,6.50,29-05-2025 01:49
1766500,Euro,2025-05-29,23:11,Itália,Portugal,3,2,5,2.55,2.75,2.55,2.75,2.55,3.40,2.75,3-2,7.50,29-05-2025 01:49
1766508,Euro,2025-05-29,23:14,Albânia,Romênia,0,1,1,2.90,2.45,2.90,2.45,2.45,3.30,2.90,0-1,8.50,29-05-2025 01:49
1766514,Euro,2025-05-29,23:17,Áustria,Ucrânia,0,2,2,3.10,2.30,3.10,2.30,2.30,3.40,3.10,0-2,8.00,29-05-2025 01:49
1766521,Euro,2025-05-29,23:20,Romênia,Países Baixos,1,1,2,2.55,2.62,2.55,2.62,2.62,3.60,2.55,1-1,6.50,29-05-2025 01:49
1766528,Euro,2025-05-29,23:23,Polônia,Espanha,2,0,2,2.45,2.87,2.45,2.87,2.87,3.40,2.45,2-0,7.50,29-05-2025 01:49
1766535,Euro,2025-05-29,23:26,Suíça,Geórgia,1,4,5,2.10,3.50,2.10,3.50,2.10,3.50,3.50,1-4,7.50,29-05-2025 01:49
1766542,Euro,2025-05-29,23:29,Polônia,Croácia,1,0,1,2.62,2.70,2.62,2.70,2.70,3.30,2.62,1-0,8.50,29-05-2025 01:49
1766549,Euro,2025-05-29,23:32,Geórgia,Turquia,1,1,2,2.50,2.90,2.50,2.90,2.90,3.25,2.50,1-1,9.00,29-05-2025 01:49
1766556,Euro,2025-05-29,23:35,República Tcheca,Áustria,0,0,0,2.87,2.55,2.87,2.55,2.55,3.25,2.87,0-0,9.00,29-05-2025 01:49
1766563,Euro,2025-05-29,23:38,Croácia,Ucrânia,0,3,3,2.25,3.20,3.20,2.25,2.25,3.40,3.20,0-3,7.50,29-05-2025 01:49
1766570,Euro,2025-05-29,23:41,Portugal,República Tcheca,1,0,1,3.40,2.20,3.40,2.20,2.20,3.30,3.40,1-0,9.00,29-05-2025 01:49
1766577,Euro,2025-05-29,23:44,França,Países Baixos,1,0,1,3.20,2.15,3.20,2.15,2.15,3.60,3.20,1-0,6.00,29-05-2025 01:49
1766584,Euro,2025-05-29,23:47,Geórgia,Eslováquia,1,3,4,2.50,2.80,2.50,2.80,2.50,3.30,2.80,1-3,8.50,29-05-2025 01:49
1766591,Euro,2025-05-29,23:50,Escócia,Romênia,2,1,3,2.35,2.90,2.90,2.35,2.35,3.50,2.90,2-1,7.00,29-05-2025 01:49
1766598,Euro,2025-05-29,23:53,Croácia,Bélgica,3,0,3,2.50,2.75,2.75,2.50,2.50,3.50,2.75,3-0,7.00,29-05-2025 01:49
1766605,Euro,2025-05-29,23:56,Portugal,Suíça,0,2,2,3.10,2.25,3.10,2.25,2.25,3.50,3.10,0-2,7.00,29-05-2025 01:49
1767313,Copa,2025-05-29,5:01,EUA,Costa Rica,1,4,5,2.10,3.60,2.10,3.60,2.10,3.30,3.60,1-4,9.00,29-05-2025 01:48
1767320,Copa,2025-05-29,5:04,Croácia,Inglaterra,0,2,2,2.50,2.80,2.50,2.80,2.80,3.40,2.50,0-2,8.00,29-05-2025 01:48
1767326,Copa,2025-05-29,5:07,Sérvia,Japão,1,0,1,3.30,2.35,3.30,2.35,2.35,3.10,3.30,1-0,11.00,29-05-2025 01:48
1767334,Copa,2025-05-29,5:10,Canadá,Alemanha,0,2,2,2.20,3.20,2.20,3.20,3.20,3.50,2.20,0-2,7.00,29-05-2025 01:48
1767343,Copa,2025-05-29,5:13,Portugal,Senegal,0,1,1,3.10,2.35,3.10,2.35,2.35,3.40,3.10,0-1,8.00,29-05-2025 01:48
1767348,Copa,2025-05-29,5:16,Gana,Costa Rica,1,0,1,3.10,2.30,3.10,2.30,2.30,3.50,3.10,1-0,7.00,29-05-2025 01:48
1767357,Copa,2025-05-29,5:19,Bélgica,EUA,0,1,1,3.50,2.20,3.50,2.20,2.20,3.25,3.50,0-1,10.00,29-05-2025 01:48
1767361,Copa,2025-05-29,5:22,Polônia,Japão,3,1,4,2.30,3.20,2.30,3.20,2.30,3.30,3.20,3-1,9.00,29-05-2025 01:48
1767369,Copa,2025-05-29,5:25,Tunísia,Gana,1,3,4,2.50,2.80,2.50,2.80,2.50,3.40,2.80,1-3,7.50,29-05-2025 01:48
1767376,Copa,2025-05-29,5:28,Suíça,Croácia,0,0,0,2.80,2.55,2.80,2.55,2.55,3.30,2.80,0-0,8.50,29-05-2025 01:48
1767383,Copa,2025-05-29,5:31,Coreia do Sul,Japão,1,1,2,2.75,2.62,2.75,2.62,2.62,3.30,2.75,1-1,8.50,29-05-2025 01:48
1767392,Copa,2025-05-29,5:34,País de Gales,Países Baixos,1,1,2,2.37,3.00,2.37,3.00,3.00,3.40,2.37,1-1,8.00,29-05-2025 01:48
1767397,Copa,2025-05-29,5:37,Espanha,França,2,1,3,2.50,2.70,2.70,2.50,2.50,3.60,2.70,2-1,6.50,29-05-2025 01:48
1767405,Copa,2025-05-29,5:40,Croácia,Alemanha,4,1,5,2.62,2.70,2.62,2.70,2.62,3.40,2.70,4-1,8.00,29-05-2025 01:48
1767411,Copa,2025-05-29,5:43,Austrália,Japão,1,1,2,2.70,2.60,2.70,2.60,2.60,3.40,2.70,1-1,8.00,29-05-2025 01:48
1767418,Copa,2025-05-29,5:46,Alemanha,Camarões,1,0,1,3.80,1.95,3.80,1.95,1.95,3.60,3.80,1-0,6.50,29-05-2025 01:48
1767175,Copa,2025-05-29,4:01,Inglaterra,Argentina,1,2,3,2.37,2.90,2.90,2.37,2.37,3.50,2.90,1-2,7.00,29-05-2025 01:48
1767180,Copa,2025-05-29,4:04,Senegal,Marrocos,2,1,3,2.25,3.30,3.30,2.25,2.25,3.30,3.30,2-1,9.00,29-05-2025 01:48
1767187,Copa,2025-05-29,4:07,EUA,País de Gales,1,1,2,3.40,2.25,3.40,2.25,2.25,3.20,3.40,1-1,10.00,29-05-2025 01:48
1767194,Copa,2025-05-29,4:10,Espanha,Alemanha,1,0,1,2.87,2.37,2.87,2.37,2.37,3.60,2.87,1-0,6.50,29-05-2025 01:48
1767203,Copa,2025-05-29,4:13,Qatar,Portugal,4,3,7,3.00,2.30,3.00,2.30,3.00,3.50,2.30,4-3,7.00,29-05-2025 01:48
1767208,Copa,2025-05-29,4:16,Arábia Saudita,Suíça,0,0,0,2.30,3.00,2.30,3.00,3.00,3.50,2.30,0-0,7.00,29-05-2025 01:48
1767216,Copa,2025-05-29,4:19,EUA,Uruguai,0,3,3,2.55,2.87,2.87,2.55,2.55,3.25,2.87,0-3,9.00,29-05-2025 01:48
1767222,Copa,2025-05-29,4:22,País de Gales,Gana,2,1,3,2.45,2.90,2.90,2.45,2.45,3.40,2.90,2-1,8.00,29-05-2025 01:48
1767229,Copa,2025-05-29,4:25,Tunísia,Irã,1,2,3,2.25,3.10,3.10,2.25,2.25,3.50,3.10,1-2,7.00,29-05-2025 01:48
1767236,Copa,2025-05-29,4:28,Equador,Costa Rica,0,1,1,3.30,2.15,3.30,2.15,2.15,3.50,3.30,0-1,7.00,29-05-2025 01:48
1767242,Copa,2025-05-29,4:31,Uruguai,Qatar,0,2,2,3.50,2.10,3.50,2.10,2.10,3.50,3.50,0-2,7.50,29-05-2025 01:48
1767250,Copa,2025-05-29,4:34,Austrália,Portugal,2,3,5,3.00,2.25,3.00,2.25,3.00,3.60,2.25,2-3,6.50,29-05-2025 01:48
1767257,Copa,2025-05-29,4:37,Qatar,Países Baixos,2,3,5,3.10,2.30,3.10,2.30,3.10,3.50,2.30,2-3,7.50,29-05-2025 01:48
1767263,Copa,2025-05-29,4:40,País de Gales,Austrália,2,0,2,3.00,2.35,3.00,2.35,2.35,3.40,3.00,2-0,7.50,29-05-2025 01:48
