Id da partida,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa,Gols time contra,Gols totais,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence,Odd Empate,Odd Visitante Vence,Placar Exato,Odd Placar Exato,Data das odds
1720040,Euro,2025-05-15,3:35,Geórgia,Romênia,1,2,3,2.70,2.60,2.60,2.70,2.70,3.40,2.60,1-2,7.50,15-05-2025 00:55
1720045,Euro,2025-05-15,3:38,Escócia,Eslováquia,0,2,2,3.20,2.25,3.20,2.25,2.25,3.50,3.20,0-2,7.50,15-05-2025 00:55
1720054,Euro,2025-05-15,3:41,Espanha,Polônia,1,1,2,3.40,2.15,3.40,2.15,2.15,3.50,3.40,1-1,7.50,15-05-2025 00:55
1720061,Euro,2025-05-15,3:44,Hungria,Portugal,0,2,2,2.50,2.80,2.50,2.80,2.80,3.40,2.50,0-2,8.00,15-05-2025 00:55
1720068,Euro,2025-05-15,3:47,Polônia,Sérvia,1,2,3,2.70,2.75,2.75,2.70,2.70,3.20,2.75,1-2,10.00,15-05-2025 00:55
1720075,Euro,2025-05-15,3:50,Portugal,França,3,2,5,2.60,2.62,2.60,2.62,2.60,3.50,2.62,3-2,6.50,15-05-2025 00:55
1720082,Euro,2025-05-15,3:53,Hungria,Eslováquia,1,1,2,3.25,2.25,3.25,2.25,2.25,3.40,3.25,1-1,8.50,15-05-2025 00:55
1720089,Euro,2025-05-15,3:56,Ucrânia,Itália,2,2,4,2.80,2.50,2.80,2.50,2.80,3.40,2.50,2-2,8.00,15-05-2025 00:55
1720096,Euro,2025-05-15,3:59,Turquia,República Tcheca,1,0,1,3.10,2.40,3.10,2.40,2.40,3.20,3.10,1-0,10.00,15-05-2025 00:55
1719823,Euro,2025-05-15,2:02,República Tcheca,Eslovênia,4,1,5,2.45,3.20,2.45,3.20,2.45,3.10,3.20,4-1,11.00,15-05-2025 00:55
1719830,Euro,2025-05-15,2:05,Bélgica,Croácia,2,0,2,2.90,2.37,2.90,2.37,2.37,3.50,2.90,2-0,7.00,15-05-2025 00:55
1719837,Euro,2025-05-15,2:08,Dinamarca,Inglaterra,1,1,2,2.50,2.80,2.50,2.80,2.80,3.50,2.50,1-1,7.50,15-05-2025 00:55
1719844,Euro,2025-05-15,2:11,Suíça,Áustria,1,3,4,2.45,2.80,2.45,2.80,2.45,3.50,2.80,1-3,7.50,15-05-2025 00:55
1719851,Euro,2025-05-15,2:14,Países Baixos,Croácia,2,0,2,2.80,2.45,2.80,2.45,2.45,3.50,2.80,2-0,6.50,15-05-2025 00:55
1719858,Euro,2025-05-15,2:17,Turquia,França,1,1,2,2.45,2.90,2.45,2.90,2.90,3.40,2.45,1-1,7.50,15-05-2025 00:55
1719865,Euro,2025-05-15,2:20,Espanha,Geórgia,2,0,2,3.80,1.95,3.80,1.95,1.95,3.60,3.80,2-0,7.50,15-05-2025 00:55
1719873,Euro,2025-05-15,2:23,Escócia,República Tcheca,1,0,1,2.90,2.50,2.90,2.50,2.50,3.30,2.90,1-0,9.00,15-05-2025 00:55
1719879,Euro,2025-05-15,2:26,França,Turquia,1,1,2,3.40,2.15,3.40,2.15,2.15,3.50,3.40,1-1,8.00,15-05-2025 00:55
1719885,Euro,2025-05-15,2:29,Inglaterra,Croácia,2,1,3,2.20,3.20,3.20,2.20,2.20,3.60,3.20,2-1,7.00,15-05-2025 00:55
1719894,Euro,2025-05-15,2:32,Geórgia,Polônia,2,0,2,2.62,2.75,2.62,2.75,2.75,3.25,2.62,2-0,9.00,15-05-2025 00:55
1719900,Euro,2025-05-15,2:35,Áustria,Romênia,1,1,2,3.10,2.30,3.10,2.30,2.30,3.50,3.10,1-1,7.50,15-05-2025 00:55
1719907,Euro,2025-05-15,2:38,Ucrânia,Eslovênia,1,0,1,3.00,2.50,3.00,2.50,2.50,3.20,3.00,1-0,10.00,15-05-2025 00:55
1719914,Euro,2025-05-15,2:41,Inglaterra,Espanha,0,4,4,2.30,2.90,2.30,2.90,2.30,3.60,2.90,0-4,6.00,15-05-2025 00:55
1719921,Euro,2025-05-15,2:44,Eslováquia,Portugal,1,1,2,2.30,3.10,2.30,3.10,3.10,3.40,2.30,1-1,7.50,15-05-2025 00:55
1719928,Euro,2025-05-15,2:47,Croácia,Itália,1,3,4,2.55,2.75,2.55,2.75,2.55,3.40,2.75,1-3,7.50,15-05-2025 00:55
1719935,Euro,2025-05-15,2:50,Sérvia,Escócia,0,0,0,3.00,2.37,3.00,2.37,2.37,3.30,3.00,0-0,8.50,15-05-2025 00:55
1719942,Euro,2025-05-15,2:53,França,Albânia,0,0,0,3.80,2.02,3.80,2.02,2.02,3.40,3.80,0-0,8.50,15-05-2025 00:55
1719948,Euro,2025-05-15,2:56,Escócia,Hungria,1,3,4,2.45,2.87,2.45,2.87,2.45,3.40,2.87,1-3,8.00,15-05-2025 00:55
1719956,Euro,2025-05-15,2:59,República Tcheca,Suíça,1,0,1,2.80,2.55,2.80,2.55,2.55,3.30,2.80,1-0,8.50,15-05-2025 00:55
1719683,Euro,2025-05-15,1:02,Sérvia,Romênia,2,2,4,2.30,3.10,2.30,3.10,2.30,3.40,3.10,2-2,8.00,15-05-2025 00:55
1719690,Euro,2025-05-15,1:05,Eslováquia,Espanha,0,2,2,2.25,3.10,2.25,3.10,3.10,3.50,2.25,0-2,7.00,15-05-2025 00:55
1719696,Euro,2025-05-15,1:08,Áustria,Alemanha,2,1,3,2.80,2.50,2.50,2.80,2.80,3.50,2.50,2-1,7.50,15-05-2025 00:55
1719703,Euro,2025-05-15,1:11,Polônia,Turquia,2,1,3,2.70,2.75,2.75,2.70,2.70,3.20,2.75,2-1,10.00,15-05-2025 00:55
1719711,Euro,2025-05-15,1:14,Itália,Países Baixos,1,0,1,2.90,2.37,2.90,2.37,2.37,3.50,2.90,1-0,7.00,15-05-2025 00:55
1719718,Euro,2025-05-15,1:17,Polônia,República Tcheca,1,1,2,2.87,2.60,2.87,2.60,2.60,3.20,2.87,1-1,10.00,15-05-2025 00:55
1719725,Euro,2025-05-15,1:20,Bélgica,Alemanha,0,3,3,2.60,2.62,2.62,2.60,2.60,3.50,2.62,0-3,6.50,15-05-2025 00:55
1719732,Euro,2025-05-15,1:23,Albânia,Itália,3,0,3,2.87,2.60,2.60,2.87,2.87,3.20,2.60,3-0,10.00,15-05-2025 00:55
1719739,Euro,2025-05-15,1:26,Eslováquia,Suíça,0,1,1,2.50,2.75,2.50,2.75,2.75,3.50,2.50,0-1,7.00,15-05-2025 00:55
1719745,Euro,2025-05-15,1:29,República Tcheca,Portugal,0,3,3,2.80,2.55,2.55,2.80,2.80,3.30,2.55,0-3,8.50,15-05-2025 00:55
1719752,Euro,2025-05-15,1:32,Geórgia,Alemanha,0,1,1,2.15,3.30,2.15,3.30,3.30,3.50,2.15,0-1,7.50,15-05-2025 00:55
1719760,Euro,2025-05-15,1:35,Bélgica,Ucrânia,0,1,1,3.30,2.20,3.30,2.20,2.20,3.50,3.30,0-1,7.50,15-05-2025 00:55
1719768,Euro,2025-05-15,1:38,Suíça,Escócia,2,1,3,2.37,2.90,2.90,2.37,2.37,3.50,2.90,2-1,7.00,15-05-2025 00:55
1719774,Euro,2025-05-15,1:41,Sérvia,Espanha,0,3,3,2.70,2.60,2.60,2.70,2.70,3.40,2.60,0-3,7.50,15-05-2025 00:55
1719780,Euro,2025-05-15,1:44,França,República Tcheca,3,0,3,2.07,3.60,3.60,2.07,2.07,3.40,3.60,3-0,8.00,15-05-2025 00:55
1719788,Euro,2025-05-15,1:47,Ucrânia,Eslováquia,0,1,1,3.10,2.30,3.10,2.30,2.30,3.40,3.10,0-1,8.00,15-05-2025 00:55
1719796,Euro,2025-05-15,1:50,França,Alemanha,1,0,1,2.87,2.37,2.87,2.37,2.37,3.60,2.87,1-0,6.50,15-05-2025 00:55
1719802,Euro,2025-05-15,1:53,Romênia,Sérvia,4,0,4,2.62,2.70,2.62,2.70,2.62,3.40,2.70,4-0,8.00,15-05-2025 00:55
1719809,Euro,2025-05-15,1:56,Geórgia,Albânia,1,0,1,2.70,2.75,2.70,2.75,2.75,3.20,2.70,1-0,10.00,15-05-2025 00:55
1719816,Euro,2025-05-15,1:59,Croácia,Romênia,2,3,5,2.25,3.10,2.25,3.10,2.25,3.50,3.10,2-3,7.00,15-05-2025 00:55
1719544,Euro,2025-05-15,0:02,Bélgica,Albânia,0,0,0,3.40,2.20,3.40,2.20,2.20,3.30,3.40,0-0,9.00,15-05-2025 00:55
1719551,Euro,2025-05-15,0:05,Polônia,Portugal,0,2,2,2.45,2.90,2.45,2.90,2.90,3.30,2.45,0-2,8.50,15-05-2025 00:55
1719565,Euro,2025-05-15,0:11,França,Portugal,1,3,4,2.30,3.00,2.30,3.00,2.30,3.50,3.00,1-3,7.00,15-05-2025 00:55
1719571,Euro,2025-05-15,0:14,República Tcheca,Sérvia,1,0,1,2.87,2.60,2.87,2.60,2.60,3.20,2.87,1-0,10.00,15-05-2025 00:55
1719577,Euro,2025-05-15,0:17,Hungria,Albânia,1,0,1,3.10,2.40,3.10,2.40,2.40,3.20,3.10,1-0,10.00,15-05-2025 00:55
1719584,Euro,2025-05-15,0:20,Suíça,República Tcheca,0,2,2,3.00,2.40,3.00,2.40,2.40,3.30,3.00,0-2,8.50,15-05-2025 00:55
1719592,Euro,2025-05-15,0:23,Eslovênia,França,0,3,3,3.10,2.30,2.30,3.10,3.10,3.40,2.30,0-3,8.50,15-05-2025 00:55
1719599,Euro,2025-05-15,0:26,Suíça,Espanha,0,1,1,2.55,2.70,2.55,2.70,2.70,3.60,2.55,0-1,6.50,15-05-2025 00:55
1719605,Euro,2025-05-15,0:29,Romênia,Albânia,1,1,2,2.90,2.50,2.90,2.50,2.50,3.30,2.90,1-1,9.00,15-05-2025 00:55
1719612,Euro,2025-05-15,0:32,Croácia,Turquia,0,1,1,3.00,2.40,3.00,2.40,2.40,3.30,3.00,0-1,8.50,15-05-2025 00:55
1719620,Euro,2025-05-15,0:35,Itália,Bélgica,1,1,2,2.80,2.45,2.80,2.45,2.45,3.50,2.80,1-1,7.50,15-05-2025 00:55
1719627,Euro,2025-05-15,0:38,Inglaterra,Suíça,0,1,1,3.30,2.10,3.30,2.10,2.10,3.60,3.30,0-1,6.50,15-05-2025 00:55
1719634,Euro,2025-05-15,0:41,Romênia,Países Baixos,2,2,4,2.62,2.55,2.62,2.55,2.62,3.60,2.55,2-2,6.50,15-05-2025 00:55
1719641,Euro,2025-05-15,0:44,Polônia,Geórgia,2,1,3,2.25,3.30,3.30,2.25,2.25,3.30,3.30,2-1,9.00,15-05-2025 00:55
1719646,Euro,2025-05-15,0:47,República Tcheca,Romênia,2,2,4,2.37,3.00,2.37,3.00,2.37,3.40,3.00,2-2,8.50,15-05-2025 00:55
1719655,Euro,2025-05-15,0:50,Bélgica,Áustria,2,3,5,2.30,3.00,2.30,3.00,2.30,3.50,3.00,2-3,7.50,15-05-2025 00:55
1719662,Euro,2025-05-15,0:53,República Tcheca,Polônia,1,1,2,3.10,2.40,3.10,2.40,2.40,3.20,3.10,1-1,10.00,15-05-2025 00:55
1719669,Euro,2025-05-15,0:56,Eslováquia,Dinamarca,1,1,2,2.45,2.90,2.45,2.90,2.90,3.30,2.45,1-1,8.50,15-05-2025 00:55
1719675,Euro,2025-05-15,0:59,Inglaterra,Ucrânia,1,1,2,3.60,2.02,3.60,2.02,2.02,3.60,3.60,1-1,7.00,15-05-2025 00:55
1719406,Euro,2025-05-15,23:02,Áustria,República Tcheca,0,0,0,3.10,2.40,3.10,2.40,2.40,3.25,3.10,0-0,9.00,15-05-2025 00:55
1719413,Euro,2025-05-15,23:05,Alemanha,Países Baixos,0,0,0,3.10,2.25,3.10,2.25,2.25,3.60,3.10,0-0,6.50,15-05-2025 00:55
1719420,Euro,2025-05-15,23:08,Ucrânia,Portugal,0,1,1,2.45,2.90,2.45,2.90,2.90,3.40,2.45,0-1,7.50,15-05-2025 00:55
1719427,Euro,2025-05-15,23:11,França,Sérvia,1,0,1,3.40,2.15,3.40,2.15,2.15,3.50,3.40,1-0,8.00,15-05-2025 00:55
1719433,Euro,2025-05-15,23:14,Espanha,Romênia,2,0,2,3.30,2.10,3.30,2.10,2.10,3.60,3.30,2-0,6.50,15-05-2025 00:55
1719441,Euro,2025-05-15,23:17,Geórgia,Sérvia,4,2,6,2.90,2.50,2.90,2.50,2.90,3.25,2.50,4-2,9.00,15-05-2025 00:55
1719447,Euro,2025-05-15,23:20,Ucrânia,Hungria,0,1,1,2.80,2.55,2.80,2.55,2.55,3.30,2.80,0-1,8.50,15-05-2025 00:55
1719455,Euro,2025-05-15,23:23,Bélgica,Suíça,1,0,1,3.00,2.30,3.00,2.30,2.30,3.60,3.00,1-0,6.50,15-05-2025 00:55
1719462,Euro,2025-05-15,23:26,Romênia,República Tcheca,0,2,2,2.80,2.55,2.80,2.55,2.55,3.30,2.80,0-2,8.50,15-05-2025 00:55
1719469,Euro,2025-05-15,23:29,Dinamarca,Eslovênia,1,0,1,3.40,2.30,3.40,2.30,2.30,3.20,3.40,1-0,10.00,15-05-2025 00:55
1719476,Euro,2025-05-15,23:32,Turquia,Áustria,0,0,0,2.90,2.45,2.90,2.45,2.45,3.30,2.90,0-0,9.00,15-05-2025 00:55
1719483,Euro,2025-05-15,23:35,Espanha,Eslováquia,2,1,3,2.00,3.60,3.60,2.00,2.00,3.60,3.60,2-1,7.00,15-05-2025 00:55
1719490,Euro,2025-05-15,23:38,Inglaterra,Romênia,0,1,1,3.60,2.00,3.60,2.00,2.00,3.60,3.60,0-1,6.50,15-05-2025 00:55
1719496,Euro,2025-05-15,23:41,Países Baixos,República Tcheca,1,1,2,3.10,2.35,3.10,2.35,2.35,3.40,3.10,1-1,8.00,15-05-2025 00:55
1719503,Euro,2025-05-15,23:44,Bélgica,Eslováquia,3,1,4,2.05,3.60,2.05,3.60,2.05,3.50,3.60,3-1,7.50,15-05-2025 00:55
1719511,Euro,2025-05-15,23:47,Dinamarca,Países Baixos,1,2,3,2.45,2.87,2.87,2.45,2.45,3.50,2.87,1-2,7.50,15-05-2025 00:55
1719517,Euro,2025-05-15,23:50,Geórgia,Ucrânia,1,1,2,2.62,2.70,2.62,2.70,2.70,3.30,2.62,1-1,8.50,15-05-2025 00:55
1719525,Euro,2025-05-15,23:53,Croácia,República Tcheca,3,2,5,2.35,3.10,2.35,3.10,2.35,3.30,3.10,3-2,9.00,15-05-2025 00:55
1719532,Euro,2025-05-15,23:56,Hungria,Eslovênia,0,1,1,3.10,2.40,3.10,2.40,2.40,3.20,3.10,0-1,10.00,15-05-2025 00:55
1719266,Euro,2025-05-15,22:02,Espanha,Ucrânia,1,2,3,2.10,3.40,3.40,2.10,2.10,3.60,3.40,1-2,7.00,15-05-2025 00:55
1719273,Euro,2025-05-15,22:05,Hungria,Países Baixos,1,1,2,2.70,2.60,2.70,2.60,2.60,3.50,2.70,1-1,7.00,15-05-2025 00:55
1719280,Euro,2025-05-15,22:08,República Tcheca,Dinamarca,0,2,2,2.75,2.70,2.75,2.70,2.70,3.20,2.75,0-2,10.00,15-05-2025 00:55
1719286,Euro,2025-05-15,22:11,Itália,Portugal,0,0,0,2.75,2.55,2.75,2.55,2.55,3.40,2.75,0-0,7.50,15-05-2025 00:55
1719294,Euro,2025-05-15,22:14,Alemanha,Eslováquia,1,2,3,1.95,3.80,3.80,1.95,1.95,3.60,3.80,1-2,7.50,15-05-2025 00:55
1719300,Euro,2025-05-15,22:17,Espanha,Sérvia,2,1,3,2.25,3.20,3.20,2.25,2.25,3.40,3.20,2-1,7.50,15-05-2025 00:55
1719308,Euro,2025-05-15,22:20,Inglaterra,Países Baixos,1,3,4,2.15,3.20,2.15,3.20,2.15,3.60,3.20,1-3,6.00,15-05-2025 00:55
1719315,Euro,2025-05-15,22:23,Albânia,Suíça,2,1,3,2.62,2.75,2.75,2.62,2.62,3.30,2.75,2-1,8.50,15-05-2025 00:55
1719322,Euro,2025-05-15,22:26,Hungria,Escócia,1,3,4,2.45,2.90,2.45,2.90,2.45,3.40,2.90,1-3,8.00,15-05-2025 00:55
1719329,Euro,2025-05-15,22:29,Eslováquia,Albânia,1,2,3,2.70,2.75,2.75,2.70,2.70,3.20,2.75,1-2,10.00,15-05-2025 00:55
1719335,Euro,2025-05-15,22:32,Alemanha,Espanha,0,1,1,2.87,2.37,2.87,2.37,2.37,3.60,2.87,0-1,6.50,15-05-2025 00:55
1719343,Euro,2025-05-15,22:35,Eslovênia,Portugal,0,1,1,2.50,2.90,2.50,2.90,2.90,3.25,2.50,0-1,9.00,15-05-2025 00:55
1719350,Euro,2025-05-15,22:38,República Tcheca,Croácia,1,0,1,2.75,2.62,2.75,2.62,2.62,3.30,2.75,1-0,8.50,15-05-2025 00:55
1719357,Euro,2025-05-15,22:41,Bélgica,Escócia,1,1,2,3.10,2.25,3.10,2.25,2.25,3.50,3.10,1-1,7.00,15-05-2025 00:55
1719363,Euro,2025-05-15,22:44,Suíça,Polônia,1,1,2,3.10,2.30,3.10,2.30,2.30,3.40,3.10,1-1,8.00,15-05-2025 00:55
1719371,Euro,2025-05-15,22:47,Portugal,Escócia,1,1,2,3.30,2.20,3.30,2.20,2.20,3.50,3.30,1-1,7.50,15-05-2025 00:55
1719378,Euro,2025-05-15,22:50,Itália,Croácia,2,1,3,2.37,3.00,3.00,2.37,2.37,3.40,3.00,2-1,7.50,15-05-2025 00:55
1719385,Euro,2025-05-15,22:53,Eslovênia,Inglaterra,0,1,1,2.30,3.10,2.30,3.10,3.10,3.40,2.30,0-1,8.50,15-05-2025 00:55
1719392,Euro,2025-05-15,22:56,Espanha,Países Baixos,0,0,0,3.00,2.30,3.00,2.30,2.30,3.60,3.00,0-0,6.00,15-05-2025 00:55
1719399,Euro,2025-05-15,22:59,Geórgia,Suíça,0,3,3,2.87,2.45,2.45,2.87,2.87,3.40,2.45,0-3,7.50,15-05-2025 00:55
1720100,Copa,2025-05-15,4:01,Japão,Marrocos,1,0,1,2.90,2.45,2.90,2.45,2.45,3.30,2.90,1-0,8.50,15-05-2025 00:56
1720109,Copa,2025-05-15,4:04,Austrália,Senegal,1,1,2,2.45,2.90,2.45,2.90,2.90,3.30,2.45,1-1,8.50,15-05-2025 00:56
1720114,Copa,2025-05-15,4:07,Argentina,Gana,0,2,2,3.80,1.95,3.80,1.95,1.95,3.60,3.80,0-2,7.50,15-05-2025 00:56
1720121,Copa,2025-05-15,4:10,País de Gales,Inglaterra,0,0,0,2.15,3.30,2.15,3.30,3.30,3.50,2.15,0-0,7.50,15-05-2025 00:56
1720128,Copa,2025-05-15,4:13,Países Baixos,Canadá,2,1,3,2.00,3.75,3.75,2.00,2.00,3.50,3.75,2-1,7.50,15-05-2025 00:56
1720135,Copa,2025-05-15,4:16,Arábia Saudita,Uruguai,1,1,2,2.30,3.00,2.30,3.00,3.00,3.50,2.30,1-1,7.00,15-05-2025 00:56
1720143,Copa,2025-05-15,4:19,Países Baixos,Marrocos,3,1,4,2.10,3.50,2.10,3.50,2.10,3.50,3.50,3-1,7.50,15-05-2025 00:56
1720148,Copa,2025-05-15,4:22,Gana,Bélgica,1,2,3,3.10,2.30,2.30,3.10,3.10,3.40,2.30,1-2,7.50,15-05-2025 00:56
1720156,Copa,2025-05-15,4:25,Equador,Suíça,3,1,4,2.60,2.70,2.60,2.70,2.60,3.50,2.70,3-1,7.00,15-05-2025 00:56
1720164,Copa,2025-05-15,4:28,França,Espanha,1,2,3,2.37,2.87,2.87,2.37,2.37,3.60,2.87,1-2,6.50,15-05-2025 00:56
1720170,Copa,2025-05-15,4:31,Arábia Saudita,Costa Rica,3,1,4,2.50,2.75,2.50,2.75,2.50,3.50,2.75,3-1,7.00,15-05-2025 00:56
1720177,Copa,2025-05-15,4:34,França,Alemanha,0,3,3,2.30,3.00,3.00,2.30,2.30,3.50,3.00,0-3,7.00,15-05-2025 00:56
1720184,Copa,2025-05-15,4:37,Dinamarca,Brasil,0,2,2,2.37,2.87,2.37,2.87,2.87,3.60,2.37,0-2,6.50,15-05-2025 00:56
1720191,Copa,2025-05-15,4:40,Qatar,Sérvia,2,4,6,2.87,2.60,2.87,2.60,2.87,3.20,2.60,2-4,10.00,15-05-2025 00:56
1720200,Copa,2025-05-15,4:43,Dinamarca,Polônia,2,0,2,3.00,2.30,3.00,2.30,2.30,3.50,3.00,2-0,7.50,15-05-2025 00:56
1720205,Copa,2025-05-15,4:46,Uruguai,Costa Rica,2,0,2,3.60,2.05,3.60,2.05,2.05,3.50,3.60,2-0,7.50,15-05-2025 00:56
1720212,Copa,2025-05-15,4:49,França,Portugal,1,0,1,3.10,2.25,3.10,2.25,2.25,3.60,3.10,1-0,6.50,15-05-2025 00:56
1720220,Copa,2025-05-15,4:52,Croácia,Coreia do Sul,2,0,2,3.75,2.05,3.75,2.05,2.05,3.40,3.75,2-0,9.00,15-05-2025 00:56
1720226,Copa,2025-05-15,4:55,Tunísia,Inglaterra,1,2,3,3.40,2.10,2.10,3.40,3.40,3.50,2.10,1-2,7.00,15-05-2025 00:56
1719961,Copa,2025-05-15,3:01,Marrocos,Portugal,1,2,3,2.87,2.40,2.40,2.87,2.87,3.50,2.40,1-2,7.00,15-05-2025 00:56
1719967,Copa,2025-05-15,3:04,País de Gales,Tunísia,0,1,1,3.00,2.37,3.00,2.37,2.37,3.40,3.00,0-1,8.50,15-05-2025 00:56
1719973,Copa,2025-05-15,3:07,Suíça,França,1,0,1,2.40,2.87,2.40,2.87,2.87,3.50,2.40,1-0,7.00,15-05-2025 00:56
1719982,Copa,2025-05-15,3:10,Polônia,País de Gales,0,0,0,3.25,2.25,3.25,2.25,2.25,3.40,3.25,0-0,8.50,15-05-2025 00:56
1719992,Copa,2025-05-15,3:13,Arábia Saudita,Marrocos,2,1,3,2.75,2.50,2.50,2.75,2.75,3.50,2.50,2-1,7.00,15-05-2025 00:56
1719995,Copa,2025-05-15,3:16,México,Gana,0,1,1,3.20,2.25,3.20,2.25,2.25,3.50,3.20,0-1,7.50,15-05-2025 00:56
1720003,Copa,2025-05-15,3:19,Coreia do Sul,Alemanha,0,0,0,2.20,3.20,2.20,3.20,3.20,3.50,2.20,0-0,7.00,15-05-2025 00:56
1720011,Copa,2025-05-15,3:22,Bélgica,Brasil,0,1,1,2.55,2.70,2.55,2.70,2.70,3.50,2.55,0-1,7.00,15-05-2025 00:56
1720016,Copa,2025-05-15,3:25,Equador,Senegal,2,1,3,2.62,2.70,2.70,2.62,2.62,3.30,2.70,2-1,9.00,15-05-2025 00:56
