HORA,COLUNA,Time_Contra,Time_Casa
6,2,Medellin,Sao Paulo
6,2,Agua Branca,Sao Paulo
6,2,Buenos Aires,Sao Paulo
6,2,Rio de Janeiro,Sao Paulo
6,2,Guayaquil,Sao Paulo
6,2,Penarol,Sao Paulo
6,2,Asuncion,Avellaneda
6,2,Bogota,Avellaneda
6,2,La Boca,Avellaneda
6,2,Santos,Avellaneda
6,2,Santiago,Avellaneda
6,2,Quito,Avellaneda
6,2,La Plata,Avellaneda
6,2,Lima,Avellaneda
6,2,Medellin,Avellaneda
6,2,Agua Branca,Avellaneda
6,2,Buenos Aires,Avellaneda
6,2,Rio de Janeiro,Avellaneda
6,2,Guayaquil,Avellaneda
6,2,Penarol,Avellaneda
6,2,Bogota,Asuncion
6,2,La Boca,Asuncion
6,2,Santos,Asuncion
6,2,Santiago,Asuncion
6,2,Quito,Asuncion
6,2,La Plata,Asuncion
6,2,Lima,Asuncion
6,2,Medellin,Asuncion
6,2,Agua Branca,Asuncion
6,2,Buenos Aires,Asuncion
6,2,Rio de Janeiro,Asuncion
6,2,Guayaquil,Asuncion
6,2,Penarol,Asuncion
6,2,La Boca,Bogota
6,2,Santos,Bogota
6,2,Santiago,Bogota
6,2,Quito,Bogota
6,2,La Plata,Bogota
6,2,Lima,Bogota
6,2,Medellin,Bogota
6,2,Agua Branca,Bogota
6,2,Buenos Aires,Bogota
6,2,Rio de Janeiro,Bogota
6,2,Guayaquil,Bogota
6,2,Penarol,Bogota
6,2,Santos,La Boca
6,2,Santiago,La Boca
6,2,Quito,La Boca
6,2,La Plata,La Boca
6,2,Lima,La Boca
6,2,Medellin,La Boca
6,2,Agua Branca,La Boca
6,2,Buenos Aires,La Boca
6,2,Rio de Janeiro,La Boca
6,2,Guayaquil,La Boca
6,2,Penarol,La Boca
6,2,Santiago,Santos
6,2,Quito,Santos
6,2,La Plata,Santos
6,2,Lima,Santos
6,2,Medellin,Santos
6,2,Agua Branca,Santos
6,2,Buenos Aires,Santos
6,2,Rio de Janeiro,Santos
6,2,Guayaquil,Santos
6,2,Penarol,Santos
6,2,Quito,Santiago
6,2,La Plata,Santiago
6,2,Lima,Santiago
6,2,Medellin,Santiago
6,2,Agua Branca,Santiago
6,2,Buenos Aires,Santiago
6,2,Rio de Janeiro,Santiago
6,2,Guayaquil,Santiago
6,2,Penarol,Santiago
6,2,La Plata,Quito
6,2,Lima,Quito
6,2,Medellin,Quito
6,2,Agua Branca,Quito
6,2,Buenos Aires,Quito
6,2,Rio de Janeiro,Quito
6,2,Guayaquil,Quito
6,2,Penarol,Quito
6,2,Lima,La Plata
6,2,Medellin,La Plata
6,2,Agua Branca,La Plata
6,2,Buenos Aires,La Plata
6,2,Rio de Janeiro,La Plata
6,2,Guayaquil,La Plata
6,2,Penarol,La Plata
6,2,Medellin,Lima
6,2,Agua Branca,Lima
6,2,Buenos Aires,Lima
6,2,Rio de Janeiro,Lima
6,2,Guayaquil,Lima
6,2,Penarol,Lima
6,2,Agua Branca,Medellin
6,2,Buenos Aires,Medellin
6,2,Rio de Janeiro,Medellin
6,2,Guayaquil,Medellin
6,2,Penarol,Medellin
6,2,Buenos Aires,Agua Branca
6,2,Rio de Janeiro,Agua Branca
6,2,Guayaquil,Agua Branca
6,2,Penarol,Agua Branca
6,2,Rio de Janeiro,Buenos Aires
6,2,Guayaquil,Buenos Aires
6,2,Penarol,Buenos Aires
6,2,Guayaquil,Rio de Janeiro
6,2,Penarol,Rio de Janeiro
6,2,Penarol,Guayaquil
6,5,Porto Alegre,Itaquera
6,5,Montevideo,Itaquera
6,5,Belo Horizonte,Itaquera
6,5,Sao Paulo,Itaquera
6,5,Avellaneda,Itaquera
6,5,Asuncion,Itaquera
6,5,Bogota,Itaquera
6,5,La Boca,Itaquera
6,5,Santos,Itaquera
6,5,Santiago,Itaquera
6,5,Quito,Itaquera
6,5,La Plata,Itaquera
6,5,Lima,Itaquera
6,5,Medellin,Itaquera
6,5,Agua Branca,Itaquera
6,5,Buenos Aires,Itaquera
6,5,Rio de Janeiro,Itaquera
6,5,Guayaquil,Itaquera
6,5,Penarol,Itaquera
6,5,Montevideo,Porto Alegre
6,5,Belo Horizonte,Porto Alegre
6,5,Sao Paulo,Porto Alegre
6,5,Avellaneda,Porto Alegre
6,5,Asuncion,Porto Alegre
6,5,Bogota,Porto Alegre
6,5,La Boca,Porto Alegre
6,5,Santos,Porto Alegre
6,5,Santiago,Porto Alegre
6,5,Quito,Porto Alegre
6,5,La Plata,Porto Alegre
6,5,Lima,Porto Alegre
6,5,Medellin,Porto Alegre
6,5,Agua Branca,Porto Alegre
6,5,Buenos Aires,Porto Alegre
6,5,Rio de Janeiro,Porto Alegre
6,5,Guayaquil,Porto Alegre
6,5,Penarol,Porto Alegre
6,5,Belo Horizonte,Montevideo
6,5,Sao Paulo,Montevideo
6,5,Avellaneda,Montevideo
6,5,Asuncion,Montevideo
6,5,Bogota,Montevideo
6,5,La Boca,Montevideo
6,5,Santos,Montevideo
6,5,Santiago,Montevideo
6,5,Quito,Montevideo
6,5,La Plata,Montevideo
6,5,Lima,Montevideo
6,5,Medellin,Montevideo
6,5,Agua Branca,Montevideo
6,5,Buenos Aires,Montevideo
6,5,Rio de Janeiro,Montevideo
6,5,Guayaquil,Montevideo
6,5,Penarol,Montevideo
6,5,Sao Paulo,Belo Horizonte
6,5,Avellaneda,Belo Horizonte
6,5,Asuncion,Belo Horizonte
6,5,Bogota,Belo Horizonte
6,5,La Boca,Belo Horizonte
6,5,Santos,Belo Horizonte
6,5,Santiago,Belo Horizonte
6,5,Quito,Belo Horizonte
6,5,La Plata,Belo Horizonte
6,5,Lima,Belo Horizonte
6,5,Medellin,Belo Horizonte
6,5,Agua Branca,Belo Horizonte
6,5,Buenos Aires,Belo Horizonte
6,5,Rio de Janeiro,Belo Horizonte
6,5,Guayaquil,Belo Horizonte
6,5,Penarol,Belo Horizonte
6,5,Avellaneda,Sao Paulo
6,5,Asuncion,Sao Paulo
6,5,Bogota,Sao Paulo
6,5,La Boca,Sao Paulo
6,5,Santos,Sao Paulo
6,5,Santiago,Sao Paulo
6,5,Quito,Sao Paulo
6,5,La Plata,Sao Paulo
6,5,Lima,Sao Paulo
6,5,Medellin,Sao Paulo
6,5,Agua Branca,Sao Paulo
6,5,Buenos Aires,Sao Paulo
6,5,Rio de Janeiro,Sao Paulo
6,5,Guayaquil,Sao Paulo
6,5,Penarol,Sao Paulo
6,5,Asuncion,Avellaneda
6,5,Bogota,Avellaneda
6,5,La Boca,Avellaneda
6,5,Santos,Avellaneda
6,5,Santiago,Avellaneda
6,5,Quito,Avellaneda
6,5,La Plata,Avellaneda
6,5,Lima,Avellaneda
6,5,Medellin,Avellaneda
6,5,Agua Branca,Avellaneda
6,5,Buenos Aires,Avellaneda
6,5,Rio de Janeiro,Avellaneda
6,5,Guayaquil,Avellaneda
6,5,Penarol,Avellaneda
6,5,Bogota,Asuncion
6,5,La Boca,Asuncion
6,5,Santos,Asuncion
6,5,Santiago,Asuncion
6,5,Quito,Asuncion
6,5,La Plata,Asuncion
6,5,Lima,Asuncion
6,5,Medellin,Asuncion
6,5,Agua Branca,Asuncion
6,5,Buenos Aires,Asuncion
6,5,Rio de Janeiro,Asuncion
6,5,Guayaquil,Asuncion
6,5,Penarol,Asuncion
6,5,La Boca,Bogota
6,5,Santos,Bogota
6,5,Santiago,Bogota
6,5,Quito,Bogota
6,5,La Plata,Bogota
6,5,Lima,Bogota
6,5,Medellin,Bogota
6,5,Agua Branca,Bogota
6,5,Buenos Aires,Bogota
6,5,Rio de Janeiro,Bogota
6,5,Guayaquil,Bogota
6,5,Penarol,Bogota
6,5,Santos,La Boca
6,5,Santiago,La Boca
6,5,Quito,La Boca
6,5,La Plata,La Boca
6,5,Lima,La Boca
6,5,Medellin,La Boca
6,5,Agua Branca,La Boca
6,5,Buenos Aires,La Boca
6,5,Rio de Janeiro,La Boca
6,5,Guayaquil,La Boca
6,5,Penarol,La Boca
6,5,Santiago,Santos
6,5,Quito,Santos
6,5,La Plata,Santos
6,5,Lima,Santos
6,5,Medellin,Santos
6,5,Agua Branca,Santos
6,5,Buenos Aires,Santos
6,5,Rio de Janeiro,Santos
6,5,Guayaquil,Santos
6,5,Penarol,Santos
6,5,Quito,Santiago
6,5,La Plata,Santiago
6,5,Lima,Santiago
6,5,Medellin,Santiago
6,5,Agua Branca,Santiago
6,5,Buenos Aires,Santiago
6,5,Rio de Janeiro,Santiago
6,5,Guayaquil,Santiago
6,5,Penarol,Santiago
6,5,La Plata,Quito
6,5,Lima,Quito
6,5,Medellin,Quito
6,5,Agua Branca,Quito
6,5,Buenos Aires,Quito
6,5,Rio de Janeiro,Quito
6,5,Guayaquil,Quito
6,5,Penarol,Quito
6,5,Lima,La Plata
6,5,Medellin,La Plata
6,5,Agua Branca,La Plata
6,5,Buenos Aires,La Plata
6,5,Rio de Janeiro,La Plata
6,5,Guayaquil,La Plata
6,5,Penarol,La Plata
6,5,Medellin,Lima
6,5,Agua Branca,Lima
6,5,Buenos Aires,Lima
6,5,Rio de Janeiro,Lima
6,5,Guayaquil,Lima
6,5,Penarol,Lima
6,5,Agua Branca,Medellin
6,5,Buenos Aires,Medellin
6,5,Rio de Janeiro,Medellin
6,5,Guayaquil,Medellin
6,5,Penarol,Medellin
6,5,Buenos Aires,Agua Branca
6,5,Rio de Janeiro,Agua Branca
6,5,Guayaquil,Agua Branca
6,5,Penarol,Agua Branca
6,5,Rio de Janeiro,Buenos Aires
6,5,Guayaquil,Buenos Aires
6,5,Penarol,Buenos Aires
6,5,Guayaquil,Rio de Janeiro
6,5,Penarol,Rio de Janeiro
6,5,Penarol,Guayaquil
6,8,Porto Alegre,Itaquera
6,8,Montevideo,Itaquera
6,8,Belo Horizonte,Itaquera
6,8,Sao Paulo,Itaquera
6,8,Avellaneda,Itaquera
6,8,Asuncion,Itaquera
6,8,Bogota,Itaquera
6,8,La Boca,Itaquera
6,8,Santos,Itaquera
6,8,Santiago,Itaquera
6,8,Quito,Itaquera
6,8,La Plata,Itaquera
6,8,Lima,Itaquera
6,8,Medellin,Itaquera
6,8,Agua Branca,Itaquera
6,8,Buenos Aires,Itaquera
6,8,Rio de Janeiro,Itaquera
6,8,Guayaquil,Itaquera
6,8,Penarol,Itaquera
6,8,Montevideo,Porto Alegre
6,8,Belo Horizonte,Porto Alegre
6,8,Sao Paulo,Porto Alegre
6,8,Avellaneda,Porto Alegre
6,8,Asuncion,Porto Alegre
6,8,Bogota,Porto Alegre
6,8,La Boca,Porto Alegre
6,8,Santos,Porto Alegre
6,8,Santiago,Porto Alegre
6,8,Quito,Porto Alegre
6,8,La Plata,Porto Alegre
6,8,Lima,Porto Alegre
6,8,Medellin,Porto Alegre
6,8,Agua Branca,Porto Alegre
6,8,Buenos Aires,Porto Alegre
6,8,Rio de Janeiro,Porto Alegre
6,8,Guayaquil,Porto Alegre
6,8,Penarol,Porto Alegre
6,8,Belo Horizonte,Montevideo
6,8,Sao Paulo,Montevideo
6,8,Avellaneda,Montevideo
6,8,Asuncion,Montevideo
6,8,Bogota,Montevideo
6,8,La Boca,Montevideo
6,8,Santos,Montevideo
6,8,Santiago,Montevideo
6,8,Quito,Montevideo
6,8,La Plata,Montevideo
6,8,Lima,Montevideo
6,8,Medellin,Montevideo
6,8,Agua Branca,Montevideo
6,8,Buenos Aires,Montevideo
6,8,Rio de Janeiro,Montevideo
6,8,Guayaquil,Montevideo
6,8,Penarol,Montevideo
6,8,Sao Paulo,Belo Horizonte
6,8,Avellaneda,Belo Horizonte
6,8,Asuncion,Belo Horizonte
6,8,Bogota,Belo Horizonte
6,8,La Boca,Belo Horizonte
6,8,Santos,Belo Horizonte
6,8,Santiago,Belo Horizonte
6,8,Quito,Belo Horizonte
6,8,La Plata,Belo Horizonte
6,8,Lima,Belo Horizonte
6,8,Medellin,Belo Horizonte
6,8,Agua Branca,Belo Horizonte
6,8,Buenos Aires,Belo Horizonte
6,8,Rio de Janeiro,Belo Horizonte
6,8,Guayaquil,Belo Horizonte
6,8,Penarol,Belo Horizonte
6,8,Avellaneda,Sao Paulo
6,8,Asuncion,Sao Paulo
6,8,Bogota,Sao Paulo
6,8,La Boca,Sao Paulo
6,8,Santos,Sao Paulo
6,8,Santiago,Sao Paulo
6,8,Quito,Sao Paulo
6,8,La Plata,Sao Paulo
6,8,Lima,Sao Paulo
6,8,Medellin,Sao Paulo
6,8,Agua Branca,Sao Paulo
6,8,Buenos Aires,Sao Paulo
6,8,Rio de Janeiro,Sao Paulo
6,8,Guayaquil,Sao Paulo
6,8,Penarol,Sao Paulo
6,8,Asuncion,Avellaneda
6,8,Bogota,Avellaneda
6,8,La Boca,Avellaneda
6,8,Santos,Avellaneda
6,8,Santiago,Avellaneda
6,8,Quito,Avellaneda
6,8,La Plata,Avellaneda
6,8,Lima,Avellaneda
6,8,Medellin,Avellaneda
6,8,Agua Branca,Avellaneda
6,8,Buenos Aires,Avellaneda
6,8,Rio de Janeiro,Avellaneda
6,8,Guayaquil,Avellaneda
6,8,Penarol,Avellaneda
6,8,Bogota,Asuncion
6,8,La Boca,Asuncion
6,8,Santos,Asuncion
6,8,Santiago,Asuncion
6,8,Quito,Asuncion
6,8,La Plata,Asuncion
6,8,Lima,Asuncion
6,8,Medellin,Asuncion
6,8,Agua Branca,Asuncion
6,8,Buenos Aires,Asuncion
6,8,Rio de Janeiro,Asuncion
6,8,Guayaquil,Asuncion
6,8,Penarol,Asuncion
6,8,La Boca,Bogota
6,8,Santos,Bogota
6,8,Santiago,Bogota
6,8,Quito,Bogota
6,8,La Plata,Bogota
6,8,Lima,Bogota
6,8,Medellin,Bogota
6,8,Agua Branca,Bogota
6,8,Buenos Aires,Bogota
6,8,Rio de Janeiro,Bogota
6,8,Guayaquil,Bogota
6,8,Penarol,Bogota
6,8,Santos,La Boca
6,8,Santiago,La Boca
6,8,Quito,La Boca
6,8,La Plata,La Boca
6,8,Lima,La Boca
6,8,Medellin,La Boca
6,8,Agua Branca,La Boca
6,8,Buenos Aires,La Boca
6,8,Rio de Janeiro,La Boca
6,8,Guayaquil,La Boca
6,8,Penarol,La Boca
6,8,Santiago,Santos
6,8,Quito,Santos
6,8,La Plata,Santos
6,8,Lima,Santos
6,8,Medellin,Santos
6,8,Agua Branca,Santos
6,8,Buenos Aires,Santos
6,8,Rio de Janeiro,Santos
6,8,Guayaquil,Santos
6,8,Penarol,Santos
6,8,Quito,Santiago
6,8,La Plata,Santiago
6,8,Lima,Santiago
6,8,Medellin,Santiago
6,8,Agua Branca,Santiago
6,8,Buenos Aires,Santiago
6,8,Rio de Janeiro,Santiago
6,8,Guayaquil,Santiago
6,8,Penarol,Santiago
6,8,La Plata,Quito
6,8,Lima,Quito
6,8,Medellin,Quito
6,8,Agua Branca,Quito
6,8,Buenos Aires,Quito
6,8,Rio de Janeiro,Quito
6,8,Guayaquil,Quito
6,8,Penarol,Quito
6,8,Lima,La Plata
6,8,Medellin,La Plata
6,8,Agua Branca,La Plata
6,8,Buenos Aires,La Plata
6,8,Rio de Janeiro,La Plata
6,8,Guayaquil,La Plata
6,8,Penarol,La Plata
6,8,Medellin,Lima
6,8,Agua Branca,Lima
6,8,Buenos Aires,Lima
6,8,Rio de Janeiro,Lima
6,8,Guayaquil,Lima
6,8,Penarol,Lima
6,8,Agua Branca,Medellin
6,8,Buenos Aires,Medellin
6,8,Rio de Janeiro,Medellin
6,8,Guayaquil,Medellin
6,8,Penarol,Medellin
6,8,Buenos Aires,Agua Branca
6,8,Rio de Janeiro,Agua Branca
6,8,Guayaquil,Agua Branca
6,8,Penarol,Agua Branca
6,8,Rio de Janeiro,Buenos Aires
6,8,Guayaquil,Buenos Aires
6,8,Penarol,Buenos Aires
6,8,Guayaquil,Rio de Janeiro
6,8,Penarol,Rio de Janeiro
6,8,Penarol,Guayaquil
6,11,Porto Alegre,Itaquera
6,11,Montevideo,Itaquera
6,11,Belo Horizonte,Itaquera
6,11,Sao Paulo,Itaquera
6,11,Avellaneda,Itaquera
6,11,Asuncion,Itaquera
6,11,Bogota,Itaquera
6,11,La Boca,Itaquera
6,11,Santos,Itaquera
6,11,Santiago,Itaquera
6,11,Quito,Itaquera
6,11,La Plata,Itaquera
6,11,Lima,Itaquera
6,11,Medellin,Itaquera
6,11,Agua Branca,Itaquera
6,11,Buenos Aires,Itaquera
6,11,Rio de Janeiro,Itaquera
6,11,Guayaquil,Itaquera
6,11,Penarol,Itaquera
6,11,Montevideo,Porto Alegre
6,11,Belo Horizonte,Porto Alegre
6,11,Sao Paulo,Porto Alegre
6,11,Avellaneda,Porto Alegre
6,11,Asuncion,Porto Alegre
6,11,Bogota,Porto Alegre
6,11,La Boca,Porto Alegre
6,11,Santos,Porto Alegre
6,11,Santiago,Porto Alegre
6,11,Quito,Porto Alegre
6,11,La Plata,Porto Alegre
6,11,Lima,Porto Alegre
6,11,Medellin,Porto Alegre
6,11,Agua Branca,Porto Alegre
6,11,Buenos Aires,Porto Alegre
6,11,Rio de Janeiro,Porto Alegre
6,11,Guayaquil,Porto Alegre
6,11,Penarol,Porto Alegre
6,11,Belo Horizonte,Montevideo
6,11,Sao Paulo,Montevideo
6,11,Avellaneda,Montevideo
6,11,Asuncion,Montevideo
6,11,Bogota,Montevideo
6,11,La Boca,Montevideo
6,11,Santos,Montevideo
6,11,Santiago,Montevideo
6,11,Quito,Montevideo
6,11,La Plata,Montevideo
6,11,Lima,Montevideo
6,11,Medellin,Montevideo
6,11,Agua Branca,Montevideo
6,11,Buenos Aires,Montevideo
6,11,Rio de Janeiro,Montevideo
6,11,Guayaquil,Montevideo
6,11,Penarol,Montevideo
6,11,Sao Paulo,Belo Horizonte
6,11,Avellaneda,Belo Horizonte
6,11,Asuncion,Belo Horizonte
6,11,Bogota,Belo Horizonte
6,11,La Boca,Belo Horizonte
6,11,Santos,Belo Horizonte
6,11,Santiago,Belo Horizonte
6,11,Quito,Belo Horizonte
6,11,La Plata,Belo Horizonte
6,11,Lima,Belo Horizonte
6,11,Medellin,Belo Horizonte
6,11,Agua Branca,Belo Horizonte
6,11,Buenos Aires,Belo Horizonte
6,11,Rio de Janeiro,Belo Horizonte
6,11,Guayaquil,Belo Horizonte
6,11,Penarol,Belo Horizonte
6,11,Avellaneda,Sao Paulo
6,11,Asuncion,Sao Paulo
6,11,Bogota,Sao Paulo
6,11,La Boca,Sao Paulo
6,11,Santos,Sao Paulo
6,11,Santiago,Sao Paulo
6,11,Quito,Sao Paulo
6,11,La Plata,Sao Paulo
6,11,Lima,Sao Paulo
6,11,Medellin,Sao Paulo
6,11,Agua Branca,Sao Paulo
6,11,Buenos Aires,Sao Paulo
6,11,Rio de Janeiro,Sao Paulo
6,11,Guayaquil,Sao Paulo
6,11,Penarol,Sao Paulo
6,11,Asuncion,Avellaneda
6,11,Bogota,Avellaneda
6,11,La Boca,Avellaneda
6,11,Santos,Avellaneda
6,11,Santiago,Avellaneda
6,11,Quito,Avellaneda
6,11,La Plata,Avellaneda
6,11,Lima,Avellaneda
6,11,Medellin,Avellaneda
6,11,Agua Branca,Avellaneda
6,11,Buenos Aires,Avellaneda
6,11,Rio de Janeiro,Avellaneda
6,11,Guayaquil,Avellaneda
6,11,Penarol,Avellaneda
6,11,Bogota,Asuncion
6,11,La Boca,Asuncion
6,11,Santos,Asuncion
6,11,Santiago,Asuncion
6,11,Quito,Asuncion
6,11,La Plata,Asuncion
6,11,Lima,Asuncion
6,11,Medellin,Asuncion
6,11,Agua Branca,Asuncion
6,11,Buenos Aires,Asuncion
6,11,Rio de Janeiro,Asuncion
6,11,Guayaquil,Asuncion
6,11,Penarol,Asuncion
6,11,La Boca,Bogota
6,11,Santos,Bogota
6,11,Santiago,Bogota
6,11,Quito,Bogota
6,11,La Plata,Bogota
6,11,Lima,Bogota
6,11,Medellin,Bogota
6,11,Agua Branca,Bogota
6,11,Buenos Aires,Bogota
6,11,Rio de Janeiro,Bogota
6,11,Guayaquil,Bogota
6,11,Penarol,Bogota
6,11,Santos,La Boca
6,11,Santiago,La Boca
6,11,Quito,La Boca
6,11,La Plata,La Boca
6,11,Lima,La Boca
6,11,Medellin,La Boca
6,11,Agua Branca,La Boca
6,11,Buenos Aires,La Boca
6,11,Rio de Janeiro,La Boca
6,11,Guayaquil,La Boca
6,11,Penarol,La Boca
6,11,Santiago,Santos
6,11,Quito,Santos
6,11,La Plata,Santos
6,11,Lima,Santos
6,11,Medellin,Santos
6,11,Agua Branca,Santos
6,11,Buenos Aires,Santos
6,11,Rio de Janeiro,Santos
6,11,Guayaquil,Santos
6,11,Penarol,Santos
6,11,Quito,Santiago
6,11,La Plata,Santiago
6,11,Lima,Santiago
6,11,Medellin,Santiago
6,11,Agua Branca,Santiago
6,11,Buenos Aires,Santiago
6,11,Rio de Janeiro,Santiago
6,11,Guayaquil,Santiago
6,11,Penarol,Santiago
6,11,La Plata,Quito
6,11,Lima,Quito
6,11,Medellin,Quito
6,11,Agua Branca,Quito
6,11,Buenos Aires,Quito
6,11,Rio de Janeiro,Quito
6,11,Guayaquil,Quito
6,11,Penarol,Quito
6,11,Lima,La Plata
6,11,Medellin,La Plata
6,11,Agua Branca,La Plata
6,11,Buenos Aires,La Plata
6,11,Rio de Janeiro,La Plata
6,11,Guayaquil,La Plata
6,11,Penarol,La Plata
6,11,Medellin,Lima
6,11,Agua Branca,Lima
6,11,Buenos Aires,Lima
6,11,Rio de Janeiro,Lima
6,11,Guayaquil,Lima
6,11,Penarol,Lima
6,11,Agua Branca,Medellin
6,11,Buenos Aires,Medellin
6,11,Rio de Janeiro,Medellin
6,11,Guayaquil,Medellin
6,11,Penarol,Medellin
6,11,Buenos Aires,Agua Branca
6,11,Rio de Janeiro,Agua Branca
6,11,Guayaquil,Agua Branca
6,11,Penarol,Agua Branca
6,11,Rio de Janeiro,Buenos Aires
6,11,Guayaquil,Buenos Aires
6,11,Penarol,Buenos Aires
6,11,Guayaquil,Rio de Janeiro
6,11,Penarol,Rio de Janeiro
6,11,Penarol,Guayaquil
6,14,Porto Alegre,Itaquera
6,14,Montevideo,Itaquera
6,14,Belo Horizonte,Itaquera
6,14,Sao Paulo,Itaquera
6,14,Avellaneda,Itaquera
6,14,Asuncion,Itaquera
6,14,Bogota,Itaquera
6,14,La Boca,Itaquera
6,14,Santos,Itaquera
6,14,Santiago,Itaquera
6,14,Quito,Itaquera
6,14,La Plata,Itaquera
6,14,Lima,Itaquera
6,14,Medellin,Itaquera
6,14,Agua Branca,Itaquera
6,14,Buenos Aires,Itaquera
6,14,Rio de Janeiro,Itaquera
6,14,Guayaquil,Itaquera
6,14,Penarol,Itaquera
6,14,Montevideo,Porto Alegre
6,14,Belo Horizonte,Porto Alegre
6,14,Sao Paulo,Porto Alegre
6,14,Avellaneda,Porto Alegre
6,14,Asuncion,Porto Alegre
6,14,Bogota,Porto Alegre
6,14,La Boca,Porto Alegre
6,14,Santos,Porto Alegre
6,14,Santiago,Porto Alegre
6,14,Quito,Porto Alegre
6,14,La Plata,Porto Alegre
6,14,Lima,Porto Alegre
6,14,Medellin,Porto Alegre
6,14,Agua Branca,Porto Alegre
6,14,Buenos Aires,Porto Alegre
6,14,Rio de Janeiro,Porto Alegre
6,14,Guayaquil,Porto Alegre
6,14,Penarol,Porto Alegre
6,14,Belo Horizonte,Montevideo
6,14,Sao Paulo,Montevideo
6,14,Avellaneda,Montevideo
6,14,Asuncion,Montevideo
6,14,Bogota,Montevideo
6,14,La Boca,Montevideo
6,14,Santos,Montevideo
6,14,Santiago,Montevideo
6,14,Quito,Montevideo
6,14,La Plata,Montevideo
6,14,Lima,Montevideo
6,14,Medellin,Montevideo
6,14,Agua Branca,Montevideo
6,14,Buenos Aires,Montevideo
6,14,Rio de Janeiro,Montevideo
6,14,Guayaquil,Montevideo
6,14,Penarol,Montevideo
6,14,Sao Paulo,Belo Horizonte
6,14,Avellaneda,Belo Horizonte
6,14,Asuncion,Belo Horizonte
6,14,Bogota,Belo Horizonte
6,14,La Boca,Belo Horizonte
6,14,Santos,Belo Horizonte
6,14,Santiago,Belo Horizonte
6,14,Quito,Belo Horizonte
6,14,La Plata,Belo Horizonte
6,14,Lima,Belo Horizonte
6,14,Medellin,Belo Horizonte
6,14,Agua Branca,Belo Horizonte
6,14,Buenos Aires,Belo Horizonte
6,14,Rio de Janeiro,Belo Horizonte
6,14,Guayaquil,Belo Horizonte
6,14,Penarol,Belo Horizonte
6,14,Avellaneda,Sao Paulo
6,14,Asuncion,Sao Paulo
6,14,Bogota,Sao Paulo
6,14,La Boca,Sao Paulo
6,14,Santos,Sao Paulo
6,14,Santiago,Sao Paulo
6,14,Quito,Sao Paulo
6,14,La Plata,Sao Paulo
6,14,Lima,Sao Paulo
6,14,Medellin,Sao Paulo
6,14,Agua Branca,Sao Paulo
6,14,Buenos Aires,Sao Paulo
6,14,Rio de Janeiro,Sao Paulo
6,14,Guayaquil,Sao Paulo
6,14,Penarol,Sao Paulo
